index,roll_H,Kalman_roll,gyro_x,Kalman_gyro,torque
19122,-287,-289,-27,-29,94
19123,-292,-291,-2,-27,95
19124,-293,-292,-152,-27,92
19125,-293,-292,37,-30,93
19126,-285,-291,19,-27,91
19127,-286,-290,-148,-21,90
19128,-293,-290,84,-21,90
19129,-289,-290,79,-16,90
19130,-293,-290,-152,-11,87
19131,-293,-292,74,-12,92
19132,-292,-292,86,-7,89
19133,-298,-293,-169,-6,86
19134,-294,-293,73,-13,93
19135,-285,-291,55,-12,91
19136,-290,-291,-211,-10,90
19137,-291,-290,20,-15,93
19138,-290,-290,89,-14,90
19139,-291,-290,-194,-11,89
19140,-289,-290,37,-14,92
19141,-288,-290,84,-12,91
19142,-295,-290,-139,-9,89
19143,-290,-291,68,-15,93
19144,-286,-290,51,-12,93
19145,-289,-290,-162,-9,86
19146,-290,-288,56,-10,91
19147,-284,-288,60,-8,88
19148,-292,-288,-143,-4,88
19149,-285,-289,20,-5,88
19150,-286,-287,39,-2,86
19151,-292,-287,-77,1,86
19152,-288,-288,79,4,86
19153,-291,-290,30,10,87
19154,-294,-290,-46,14,83
19155,-289,-290,99,15,85
19156,-287,-290,-22,16,86
19157,-290,-289,-49,15,84
19158,-282,-288,86,13,86
19159,-284,-286,-55,13,85
19160,-290,-285,-21,8,84
19161,-285,-286,100,3,88
19162,-286,-287,-54,0,88
19163,-290,-286,-70,-4,87
19164,-287,-287,128,-12,90
19165,-281,-287,-102,-17,91
19166,-290,-287,-142,-25,94
19167,-285,-288,90,-32,94
19168,-290,-288,-114,-30,95
19169,-294,-290,-104,-30,95
19170,-284,-290,136,-32,94
19171,-288,-290,-57,-23,92
19172,-292,-290,-90,-20,89
19173,-292,-291,228,-20,89
19174,-295,-293,-67,-12,87
19175,-295,-294,-59,-11,90
19176,-293,-294,153,-11,91
19177,-295,-294,-96,-8,88
19178,-294,-294,-100,-11,90
19179,-289,-293,126,-18,95
19180,-295,-294,-110,-19,92
19181,-301,-295,-115,-27,97
19182,-291,-295,95,-36,99
19183,-294,-294,-191,-39,99
19184,-300,-297,-96,-44,101
19185,-296,-298,85,-47,101
19186,-301,-298,-119,-45,99
19187,-294,-298,-78,-45,97
19188,-291,-297,42,-44,95
19189,-298,-297,-130,-39,94
19190,-298,-297,7,-38,97
19191,-297,-298,32,-35,97
19192,-300,-299,-83,-30,93
19193,-301,-299,92,-27,94
19194,-302,-300,-26,-18,95
19195,-305,-301,-5,-14,102
19196,-301,-303,93,-3,125
19197,-302,-303,-73,14,147
19198,-302,-302,73,35,130
19199,-299,-301,138,61,121
19200,-302,-300,-14,87,117
19201,-302,-299,302,107,113
19202,-300,-298,179,137,106
19203,-305,-298,90,167,103
19204,-297,-297,483,198,98
19205,-299,-294,194,237,88
19206,-295,-290,391,276,81
19207,-283,-287,617,322,70
19208,-288,-281,298,371,60
19209,-278,-276,732,415,53
19210,-273,-271,677,471,39
19211,-271,-265,478,526,30
19212,-259,-256,985,577,20
19213,-252,-248,840,637,2
19214,-248,-240,609,693,-8
19215,-237,-231,999,736,-18
19216,-230,-222,1068,782,-25
19217,-215,-210,843,824,-36
19218,-201,-196,933,850,-42
19219,-184,-183,1083,870,-47
19220,-172,-169,931,885,-54
19221,-161,-155,782,889,-57
19222,-149,-142,754,881,-60
19223,-136,-129,739,860,-56
19224,-120,-116,726,830,-53
19225,-112,-105,664,792,-50
19226,-105,-96,594,746,-43
19227,-88,-86,449,693,-38
19228,-73,-75,351,635,-31
19229,-64,-64,336,573,-24
19230,-60,-55,317,507,-17
19231,-43,-47,245,440,-11
19232,-42,-38,199,373,-3
19233,-33,-31,181,306,0
19234,-21,-25,109,241,10
19235,-18,-19,59,177,15
19236,-16,-16,-10,118,21
19237,-12,-15,-96,62,28
19238,-10,-13,-186,13,32
19239,-11,-12,-236,-28,37
19240,-12,-13,-216,-60,37
19241,-12,-14,-178,-84,39
19242,-18,-16,-121,-101,38
19243,-21,-18,-51,-108,37
19244,-21,-19,36,-105,33
19245,-23,-21,53,-93,25
19246,-28,-24,63,-74,23
19247,-25,-25,103,-48,12
19248,-24,-25,119,-17,5
19249,-23,-25,177,13,2
19250,-22,-24,203,48,-7
19251,-21,-23,239,83,-11
19252,-21,-21,245,117,-18
19253,-22,-19,277,147,-24
19254,-16,-18,193,175,-27
19255,-14,-14,194,197,-34
19256,-11,-11,166,215,-35
19257,-10,-8,177,229,-35
19258,-11,-5,194,236,-39
19259,-5,-2,231,239,-36
19260,-4,0,297,238,-38
19261,3,4,326,235,-37
19262,6,7,333,230,-36
19263,14,11,284,221,-33
19264,17,16,181,207,-35
19265,22,19,90,188,-30
19266,26,23,84,166,-27
19267,26,26,67,141,-23
19268,27,27,53,112,-19
19269,29,28,9,83,-15
19270,33,30,-8,54,-12
19271,35,32,-76,26,-9
19272,38,34,-145,0,-3
19273,39,35,-158,-26,0
19274,32,35,-170,-50,0
19275,33,34,-152,-71,2
19276,36,34,-168,-88,5
19277,32,34,-171,-101,4
19278,33,33,-173,-112,8
19279,27,31,-169,-119,7
19280,26,28,-159,-122,8
19281,29,27,-127,-124,6
19282,23,25,-94,-122,6
19283,24,23,-63,-118,7
19284,19,21,-57,-111,4
19285,19,18,-64,-101,0
19286,18,17,-39,-90,0
19287,18,16,-44,-78,-4
19288,16,15,-13,-62,-5
19289,22,16,-33,-47,-9
19290,18,16,-44,-34,-9
19291,16,16,-14,-26,-9
19292,17,16,-17,-19,-7
19293,17,16,17,-11,-10
19294,13,15,72,-4,-10
19295,14,15,54,0,-8
19296,12,14,20,3,-8
19297,8,12,-8,5,-7
19298,9,10,-13,6,-10
19299,10,10,0,5,-7
19300,9,10,-13,0,-5
19301,12,10,-22,-6,-3
19302,8,10,-50,-18,-2
19303,10,10,-44,-31,4
19304,8,9,-32,-43,5
19305,13,10,-11,-53,7
19306,8,9,25,-58,7
19307,11,8,-51,-64,6
19308,9,7,-97,-67,9
19309,8,6,-137,-69,5
19310,10,6,-139,-69,6
19311,8,6,-137,-69,5
19312,5,6,-113,-69,6
