index,roll_H,Kalman_roll,gyro_x,Kalman_gyro,torque
1280,7,5,-83,-10,0
1281,7,5,-92,-10,1
1282,7,5,-58,-12,0
1283,7,5,-50,-14,0
1284,9,6,-24,-16,3
1285,6,6,-23,-15,0
1286,4,5,1,-15,4
1287,7,5,-34,-14,1
1288,6,6,-22,-13,1
1289,5,6,15,-14,3
1290,4,6,9,-16,0
1291,6,6,13,-17,3
1292,6,7,38,-18,0
1293,4,7,15,-18,0
1294,1,6,48,-18,0
1295,1,6,57,-17,3
1296,0,5,112,-17,6
1297,1,4,149,-15,5
1298,-1,3,156,-10,0
1299,-1,2,163,-7,-1
1300,0,1,146,-3,1
1301,-1,0,186,0,-2
1302,1,0,135,1,-1
1303,5,1,78,2,-1
1304,10,3,49,2,-4
1305,9,4,20,1,-4
1306,12,6,-4,0,0
1307,11,7,-40,-1,-3
1308,14,8,-36,-3,-3
1309,16,10,-59,-4,-5
1310,19,12,-58,-5,-4
1311,14,13,-63,-6,0
1312,16,13,-92,-7,-1
1313,17,14,-110,-8,-3
1314,16,14,-110,-7,-5
1315,12,14,-113,-7,-4
1316,12,13,-90,-6,-3
1317,11,12,-88,-6,-2
1318,9,10,-77,-6,-2
1319,9,9,-100,-6,1
1320,10,9,-76,-6,-3
1321,8,9,-79,-5,0
1322,7,8,-65,-6,2
1323,10,7,-71,-7,-1
1324,9,8,-13,-9,2
1325,9,8,-13,-11,0
1326,8,8,-12,-12,2
1327,4,7,-12,-12,0
1328,7,7,4,-13,2
1329,1,7,21,-13,-3
1330,0,5,47,-15,-33
1331,3,5,20,-22,-66
1332,5,5,46,-38,-81
1333,6,5,47,-61,-58
1334,9,6,-9,-83,-49
1335,12,8,-98,-103,-46
1336,11,8,-172,-122,-42
1337,11,8,-239,-144,-37
1338,10,7,-322,-168,-32
1339,8,5,-311,-196,-24
1340,4,3,-360,-224,-19
1341,6,0,-394,-255,-13
1342,10,0,-389,-289,-3
1343,8,-2,-503,-325,2
1344,4,-4,-623,-365,10
1345,0,-8,-656,-409,25
1346,-8,-13,-708,-452,34
1347,-16,-21,-786,-496,50
1348,-22,-28,-783,-541,61
1349,-27,-36,-762,-583,73
1350,-36,-43,-743,-619,85
1351,-49,-53,-744,-650,96
1352,-57,-62,-748,-673,101
1353,-70,-74,-704,-688,104
1354,-77,-84,-716,-692,104
1355,-88,-94,-717,-688,107
1356,-96,-103,-672,-676,99
1357,-109,-113,-608,-652,98
1358,-121,-122,-507,-619,89
1359,-128,-132,-447,-573,74
1360,-136,-141,-481,-521,62
1361,-151,-150,-375,-469,58
1362,-158,-158,-261,-414,43
1363,-164,-166,-106,-360,37
1364,-169,-171,-122,-308,30
1365,-170,-174,-157,-261,23
1366,-175,-177,-163,-221,18
1367,-176,-179,-96,-189,17
1368,-180,-182,-46,-165,18
1369,-182,-183,-87,-147,18
1370,-184,-185,-106,-139,26
1371,-186,-187,-162,-140,34
1372,-186,-188,-167,-147,37
1373,-188,-190,-212,-161,50
1374,-190,-191,-243,-177,55
1375,-190,-194,-242,-193,62
1376,-193,-196,-312,-210,70
1377,-192,-199,-371,-229,71
1378,-198,-201,-312,-247,80
1379,-197,-203,-311,-262,84
1380,-204,-206,-289,-275,86
1381,-204,-210,-329,-281,88
1382,-208,-214,-336,-283,88
1383,-216,-218,-327,-279,84
1384,-223,-223,-207,-273,84
1385,-230,-228,-143,-263,83
1386,-229,-232,-228,-248,79
1387,-233,-235,-296,-232,78
1388,-237,-239,-128,-215,73
1389,-243,-243,-41,-196,70
1390,-249,-247,-141,-175,64
1391,-249,-249,-181,-156,63
1392,-254,-251,-96,-143,66
1393,-254,-255,15,-127,65
1394,-254,-257,-92,-110,59
1395,-260,-258,-145,-99,63
1396,-265,-260,-79,-93,66
1397,-266,-264,30,-86,68
1398,-263,-266,-61,-77,67
1399,-261,-265,-90,-73,64
1400,-263,-265,-69,-74,67
1401,-263,-265,-35,-76,67
1402,-263,-265,-95,-71,65
1403,-266,-266,-126,-69,69
1404,-270,-268,-61,-71,69
1405,-270,-269,-64,-75,73
1406,-268,-271,-84,-75,76
1407,-270,-272,-105,-75,71
1408,-272,-272,-66,-77,75
1409,-276,-274,-9,-79,78
1410,-280,-278,-94,-76,75
1411,-281,-280,-118,-75,76
1412,-280,-281,-50,-76,81
1413,-282,-282,17,-73,78
1414,-281,-283,-154,-67,72
1415,-282,-283,-116,-61,71
1416,-285,-285,14,-58,75
1417,-280,-285,42,-53,77
1418,-285,-285,-114,-45,67
1419,-286,-285,-151,-39,71
1420,-286,-286,84,-36,73
1421,-282,-287,63,-32,69
1422,-287,-286,-149,-27,69
1423,-290,-287,-144,-29,69
1424,-287,-288,68,-32,73
1425,-286,-288,26,-32,77
1426,-286,-287,-98,-31,73
1427,-287,-287,-92,-33,71
1428,-283,-286,41,-37,75
1429,-284,-285,-4,-35,72
1430,-290,-285,-79,-32,73
1431,-286,-286,-47,-34,76
1432,-289,-288,42,-32,73
1433,-293,-290,-42,-28,76
1434,-293,-290,-84,-27,73
1435,-295,-291,0,-24,74
1436,-293,-293,18,-23,77
1437,-295,-294,-85,-22,74
1438,-295,-294,-78,-20,72
1439,-294,-294,18,-19,75
1440,-292,-294,-38,-17,75
1441,-297,-294,-51,-15,71
1442,-296,-295,28,-14,72
1443,-293,-295,33,-13,76
1444,-296,-295,-97,-14,75
1445,-296,-295,-85,-17,73
1446,-293,-294,86,-19,75
1447,-295,-295,23,-16,75
1448,-299,-297,-101,-17,78
1449,-295,-297,-41,-20,79
1450,-293,-297,100,-19,76
1451,-297,-296,-19,-14,76
1452,-298,-297,-118,-12,76
1453,-297,-297,-13,-15,79
1454,-293,-297,126,-16,79
1455,-293,-296,-45,-14,73
1456,-297,-296,-134,-14,77
1457,-300,-297,20,-13,78
1458,-295,-297,55,-14,77
1459,-293,-296,-22,-14,77
1460,-296,-296,-64,-15,79
1461,-294,-295,7,-15,76
1462,-296,-296,-20,-14,74
1463,-299,-296,-42,-13,78
1464,-298,-297,26,-12,74
1465,-296,-298,54,-11,75
1466,-296,-298,-51,-11,79
1467,-293,-296,-47,-12,75
1468,-296,-295,50,-13,76
1469,-294,-296,-3,-12,74
1470,-296,-296,-65,-13,78
1471,-293,-295,-17,-14,80
1472,-297,-296,48,-10,74
1473,-300,-297,-62,-7,78
1474,-301,-298,-116,-8,80
1475,-301,-298,75,-8,76
1476,-299,-299,85,-7,77
1477,-295,-298,-65,-7,77
1478,-295,-297,-98,-9,78
1479,-291,-295,96,-11,78
1480,-287,-293,23,-11,75
1481,-290,-291,-96,-11,75
1482,-288,-290,-36,-14,78
1483,-289,-290,101,-17,78
1484,-289,-290,-10,-16,78
1485,-293,-291,-176,-18,75
1486,-290,-292,51,-21,79
1487,-293,-292,80,-17,82
1488,-291,-292,-38,-12,77
1489,-295,-292,-95,-9,76
1490,-297,-293,29,-9,78
1491,-291,-294,61,-10,78
1492,-289,-293,-83,-10,78
1493,-292,-292,-3,-11,76
1494,-290,-291,37,-14,79
1495,-293,-292,-33,-15,76
1496,-293,-292,-90,-18,83
1497,-290,-292,22,-20,80
1498,-284,-290,39,-20,82
1499,-288,-290,-73,-18,78
1500,-290,-290,20,-17,78
1501,-291,-290,15,-15,74
1502,-286,-289,-50,-13,78
1503,-289,-289,-55,-13,74
1504,-289,-289,95,-16,78
1505,-284,-289,32,-15,80
1506,-286,-288,-117,-14,77
1507,-289,-288,6,-16,78
1508,-292,-289,73,-15,78
1509,-293,-290,-48,-11,78
1510,-297,-293,-99,-11,80
1511,-296,-294,45,-13,82
1512,-293,-294,118,-12,78
1513,-295,-295,-116,-8,78
1514,-298,-296,-67,-7,76
1515,-295,-296,69,-9,81
1516,-287,-294,0,-8,75
1517,-289,-292,-59,-4,75
1518,-294,-292,-14,-5,73
1519,-290,-291,87,-5,76
1520,-293,-292,-25,-1,73
1521,-297,-293,-41,0,74
1522,-297,-294,61,-2,79
1523,-297,-296,13,-1,76
1524,-298,-297,-45,-2,79
1525,-301,-298,17,-3,81
1526,-294,-297,80,-2,75
1527,-292,-296,-43,-1,73
1528,-294,-295,-63,-1,74
1529,-297,-295,57,-4,80
1530,-290,-294,30,-4,79
1531,-290,-293,-82,-2,75
1532,-294,-293,40,-3,75
1533,-286,-291,114,-3,73
1534,-283,-289,-84,0,71
1535,-284,-287,-77,0,73
1536,-286,-286,75,-5,75
1537,-281,-285,90,-6,75
1538,-282,-285,-75,-5,75
1539,-285,-284,-64,-9,77
1540,-285,-284,78,-13,79
1541,-286,-285,45,-10,75
1542,-292,-287,-105,-6,73
1543,-296,-290,-53,-6,76
1544,-293,-291,114,-7,79
1545,-287,-291,55,-5,75
1546,-290,-290,-102,-3,75
1547,-290,-289,-31,-6,77
1548,-283,-288,63,-9,73
1549,-280,-286,18,-10,77
1550,-285,-285,-56,-13,76
1551,-283,-284,-8,-17,74
1552,-283,-285,14,-17,77
1553,-282,-284,6,-15,74
1554,-287,-284,-51,-15,74
1555,-285,-284,-31,-17,74
1556,-284,-285,51,-16,78
1557,-283,-285,-29,-13,74
1558,-288,-286,-68,-12,74
1559,-290,-286,58,-9,74
1560,-285,-287,35,-6,70
1561,-286,-286,-53,-6,74
1562,-282,-285,-24,-9,75
1563,-278,-283,72,-11,72
1564,-280,-282,-31,-10,70
1565,-280,-281,-68,-10,72
1566,-277,-280,13,-13,75
1567,-281,-280,81,-14,72
1568,-280,-280,-23,-12,75
1569,-283,-281,-105,-14,72
1570,-286,-284,-45,-17,78
1571,-288,-285,73,-18,76
1572,-289,-286,3,-15,73
1573,-288,-287,-123,-10,73
1574,-289,-288,-9,-10,73
1575,-288,-289,103,-11,74
1576,-285,-288,-47,-9,73
1577,-284,-287,-137,-11,73
1578,-287,-286,-35,-15,76
1579,-290,-287,134,-16,76
1580,-289,-288,32,-11,76
1581,-291,-290,-124,-7,69
1582,-293,-291,-27,-8,71
1583,-287,-290,138,-8,74
1584,-286,-289,26,-6,70
1585,-287,-289,-113,-8,74
1586,-288,-288,-44,-14,77
1587,-281,-286,97,-18,79
1588,-279,-285,-12,-16,73
1589,-285,-284,-71,-15,73
1590,-285,-283,-27,-17,73
1591,-282,-284,84,-17,73
1592,-282,-284,29,-12,70
1593,-287,-284,-81,-11,73
1594,-285,-285,-40,-13,70
1595,-279,-284,33,-16,74
1596,-282,-284,0,-16,74
1597,-286,-284,-79,-15,73
1598,-287,-284,3,-15,70
1599,-285,-286,51,-13,70
1600,-285,-286,-27,-12,71
1601,-286,-285,-33,-12,69
