index,roll_H,Kalman_roll,gyro_x,Kalman_gyro,torque
7061,-304,-305,80,1,82
7062,-300,-304,11,4,75
7063,-300,-303,-22,4,78
7064,-301,-301,-35,2,75
7065,-300,-301,33,0,82
7066,-298,-300,33,1,81
7067,-301,-300,-66,4,77
7068,-301,-301,-11,5,77
7069,-303,-300,51,4,77
7070,-302,-301,33,7,79
7071,-303,-302,19,9,75
7072,-307,-303,-21,7,79
7073,-304,-303,3,6,77
7074,-303,-303,45,5,80
7075,-301,-302,-36,5,77
7076,-297,-302,-5,5,78
7077,-303,-301,44,2,78
7078,-304,-302,-6,3,76
7079,-301,-303,-10,7,107
7080,-301,-302,-51,12,140
7081,-303,-302,-43,27,174
7082,-303,-301,97,48,156
7083,-305,-302,65,73,142
7084,-307,-302,-16,94,138
7085,-308,-302,128,112,131
7086,-306,-302,399,142,124
7087,-307,-302,233,182,113
7088,-310,-301,190,222,98
7089,-308,-300,564,260,95
7090,-299,-298,428,304,82
7091,-300,-294,305,341,71
7092,-294,-289,552,377,61
7093,-286,-284,687,420,46
7094,-282,-278,485,468,31
7095,-277,-271,647,509,19
7096,-267,-264,832,551,5
7097,-259,-256,725,594,-12
7098,-250,-246,669,632,-23
7099,-238,-236,762,658,-34
7100,-229,-226,851,681,-37
7101,-218,-215,840,700,-48
7102,-207,-203,795,714,-59
7103,-192,-191,755,719,-62
7104,-183,-180,701,713,-66
7105,-173,-169,644,694,-56
7106,-163,-159,569,665,-50
7107,-152,-148,484,625,-42
7108,-138,-138,370,575,-30
7109,-131,-128,293,517,-18
7110,-120,-118,190,451,-4
7111,-114,-110,150,379,15
7112,-104,-103,112,305,34
7113,-101,-97,59,231,49
7114,-99,-94,-8,164,62
7115,-93,-91,-41,106,74
7116,-90,-89,-42,58,79
7117,-93,-88,-70,23,79
7118,-92,-88,-73,-3,81
7119,-92,-89,-39,-17,75
7120,-93,-90,26,-20,72
7121,-94,-91,98,-13,59
7122,-92,-91,125,2,52
7123,-93,-92,169,26,40
7124,-90,-92,137,55,28
7125,-88,-90,162,83,16
7126,-98,-90,197,114,13
7127,-95,-90,250,143,5
7128,-95,-88,229,165,1
7129,-89,-86,297,183,-4
7130,-85,-83,280,196,-6
7131,-81,-80,290,206,-8
7132,-80,-77,297,212,-9
7133,-77,-74,300,215,-8
7134,-73,-71,279,215,-10
7135,-65,-68,249,209,-8
7136,-61,-63,240,198,0
7137,-58,-60,134,188,0
7138,-52,-57,81,174,5
7139,-52,-54,51,158,3
7140,-44,-50,-12,143,4
7141,-42,-47,-32,126,8
7142,-42,-45,-38,109,12
7143,-39,-43,-44,94,14
7144,-40,-42,-31,80,21
7145,-39,-42,-35,69,21
7146,-41,-42,-24,61,18
7147,-43,-42,-98,55,20
7148,-44,-43,-63,51,18
7149,-45,-44,-74,51,20
7150,-43,-44,-101,52,15
7151,-44,-44,-103,57,14
7152,-42,-43,-41,61,11
7153,-39,-43,-22,65,11
7154,-36,-41,-42,68,8
7155,-36,-38,-10,70,7
7156,-33,-36,-15,74,2
7157,-33,-35,-36,76,5
7158,-27,-32,-44,78,3
7159,-30,-30,-28,79,2
7160,-24,-28,-69,79,2
7161,-27,-26,-80,77,2
7162,-22,-24,-67,74,0
7163,-22,-23,-44,70,3
7164,-18,-22,-52,65,3
7165,-18,-20,-11,59,7
7166,-14,-18,-6,52,9
7167,-14,-16,9,46,6
7168,-19,-15,10,40,10
7169,-16,-15,-32,35,10
7170,-18,-15,-59,30,13
7171,-21,-16,-62,28,10
7172,-19,-17,-84,26,14
7173,-19,-17,-94,28,11
7174,-15,-17,-109,28,6
7175,-19,-17,-77,28,7
7176,-19,-18,-41,28,8
7177,-20,-19,-21,29,8
7178,-20,-19,-8,30,8
7179,-19,-19,34,31,6
7180,-20,-18,23,30,6
7181,-17,-18,-12,30,7
7182,-14,-16,-38,32,4
7183,-13,-14,-53,34,2
7184,-9,-12,-98,36,0
7185,-8,-11,-116,37,4
7186,-9,-11,-128,37,3
7187,-8,-11,-103,38,3
7188,-9,-11,-47,38,1
7189,-8,-11,-50,38,1
7190,-8,-11,-24,36,2
7191,-15,-12,-12,34,5
7192,-13,-13,-21,31,5
7193,-10,-13,-12,29,3
7194,-6,-11,-58,24,5
7195,-6,-9,-92,20,6
7196,-5,-8,-125,18,6
7197,-6,-8,-112,17,6
7198,-2,-7,-82,16,6
7199,0,-6,-75,15,3
7200,0,-4,-46,16,4
7201,2,-3,-15,17,0
7202,1,-1,-2,17,0
7203,1,-1,24,16,0
7204,-1,-2,29,16,0
7205,-6,-3,19,13,4
7206,-6,-5,39,10,6
7207,-8,-6,67,7,12
7208,-13,-9,118,8,8
7209,-15,-10,99,7,8
7210,-14,-12,50,9,8
7211,-15,-13,-6,13,6
7212,-18,-14,19,16,9
7213,-17,-16,44,21,3
7214,-14,-15,54,23,6
7215,-12,-15,39,23,5
7216,-12,-14,23,24,2
7217,-12,-13,69,24,2
7218,-11,-12,113,24,2
7219,-16,-13,102,24,2
7220,-16,-13,113,23,3
7221,-15,-14,109,25,4
7222,-13,-14,152,26,1
7223,-10,-12,196,26,0
7224,-10,-10,209,25,2
7225,-12,-9,157,23,1
7226,-14,-9,120,22,3
7227,-15,-10,87,22,5
7228,-16,-11,67,21,4
7229,-16,-11,65,19,8
7230,-13,-11,27,16,8
7231,-15,-11,-4,13,5
7232,-12,-11,2,10,11
7233,-10,-11,30,6,8
7234,-14,-11,55,4,9
7235,-11,-10,34,4,11
7236,-7,-8,16,3,10
7237,-9,-7,6,3,9
7238,-13,-9,34,3,5
7239,-10,-9,31,3,6
7240,-3,-6,0,4,6
7241,-5,-4,-48,9,3
7242,-5,-5,-58,14,0
7243,-6,-5,-48,19,0
7244,-5,-5,-108,26,-2
7245,-4,-4,-85,32,-2
7246,-4,-4,-128,38,-5
7247,0,-3,-83,41,-7
7248,-1,-2,-84,42,-7
7249,3,-1,-63,41,-7
7250,2,0,-38,37,-4
7251,0,0,-47,32,-1
7252,0,0,-48,24,1
7253,0,0,-64,15,0
7254,1,-1,-28,7,7
7255,1,0,21,2,4
7256,1,0,20,-1,4
7257,-3,-1,44,-5,5
7258,-4,-2,-4,-5,8
7259,-4,-3,-14,-7,6
7260,-3,-3,-26,-7,9
7261,-2,-4,-16,-6,8
7262,-4,-4,35,-5,7
7263,-10,-5,45,-3,4
7264,-7,-6,45,0,7
7265,-3,-5,58,1,6
7266,-3,-4,56,4,5
7267,-2,-4,102,4,3
7268,-5,-4,83,4,3
7269,-11,-5,88,4,6
7270,-9,-6,59,3,7
7271,-5,-6,124,2,4
7272,-10,-6,145,3,4
7273,-10,-7,143,0,6
7274,-5,-5,137,-1,5
7275,-7,-5,99,-1,5
7276,-8,-5,80,-3,10
7277,-11,-5,36,-3,9
7278,-11,-5,-8,-3,11
7279,-11,-6,-8,-3,7
7280,-10,-6,-20,-1,8
7281,-7,-7,-27,1,8
7282,-7,-6,-53,4,4
7283,-3,-4,-81,6,4
7284,0,-2,-83,7,3
7285,0,0,-49,9,0
7286,-1,0,-36,13,0
7287,0,0,-12,16,0
7288,0,0,-15,17,-4
7289,-2,0,-8,17,0
7290,-1,0,-13,15,-2
7291,2,0,-15,11,3
7292,0,0,-52,9,0
7293,2,0,-34,7,3
7294,2,0,-5,5,0
7295,3,1,-9,5,3
7296,0,1,-19,6,2
7297,2,1,-17,7,2
7298,1,1,-93,8,-1
7299,0,0,-77,9,0
7300,1,0,-69,10,0
7301,3,0,-28,11,0
7302,3,0,-27,13,-5
7303,5,1,-76,14,-4
7304,3,2,-27,14,-6
7305,5,2,-47,15,-6
7306,4,2,-21,14,-5
7307,-1,1,26,13,-4
7308,-3,0,69,12,-3
7309,-5,-1,115,11,0
7310,-6,-2,173,10,0
7311,-9,-3,191,7,5
7312,-7,-4,163,4,4
7313,-7,-4,145,2,3
7314,-6,-4,95,1,2
7315,-6,-4,98,0,5
7316,-7,-4,80,0,4
7317,-4,-3,59,0,4
7318,-7,-3,28,0,3
7319,-9,-3,10,1,5
7320,-8,-4,-10,2,4
7321,-4,-3,-32,5,3
7322,-3,-2,-48,9,0
7323,2,-1,-106,12,-3
7324,1,0,-125,13,-3
7325,4,1,-133,17,-8
7326,4,1,-124,17,-7
7327,3,1,-127,18,-7
7328,3,1,-98,18,-6
7329,5,1,-94,18,-9
7330,4,1,-69,17,-5
7331,6,1,-60,17,-4
7332,5,1,13,15,-6
7333,2,1,7,14,-6
7334,0,0,59,10,-3
7335,1,0,64,7,2
7336,0,0,118,4,-1
7337,0,0,138,0,-1
7338,-1,1,147,-2,3
7339,-3,1,154,-6,1
7340,0,1,168,-10,7
7341,-2,1,144,-12,6
7342,-1,1,125,-13,2
7343,-1,1,39,-13,7
7344,0,2,-17,-14,6
7345,-1,3,-67,-14,0
