index,roll_H,Kalman_roll,gyro_x,Kalman_gyro,torque
5822,-288,-291,-62,-11,79
5823,-293,-290,-105,-10,79
5824,-288,-290,28,-13,82
5825,-289,-290,9,-13,82
5826,-291,-291,-65,-13,82
5827,-290,-291,20,-13,85
5828,-287,-290,14,-13,115
5829,-291,-290,1,-5,148
5830,-293,-290,-28,13,151
5831,-288,-289,71,36,128
5832,-292,-289,53,57,119
5833,-294,-290,45,74,115
5834,-296,-291,198,86,116
5835,-294,-291,105,103,112
5836,-295,-290,90,120,110
5837,-292,-289,273,137,112
5838,-288,-287,214,162,106
5839,-289,-284,114,184,100
5840,-282,-282,387,207,96
5841,-277,-278,317,234,86
5842,-274,-273,178,263,77
5843,-267,-268,467,288,76
5844,-262,-263,471,322,62
5845,-262,-258,333,354,55
5846,-257,-253,518,381,53
5847,-248,-247,654,414,42
5848,-244,-241,442,448,34
5849,-240,-235,516,479,25
5850,-232,-228,732,509,20
5851,-221,-220,683,541,9
5852,-216,-211,593,570,3
5853,-211,-203,677,592,-4
5854,-199,-195,744,613,-8
5855,-187,-185,717,630,-15
5856,-176,-175,731,642,-20
5857,-167,-165,605,649,-21
5858,-161,-154,700,652,-23
5859,-147,-145,640,649,-22
5860,-136,-134,703,640,-26
5861,-130,-123,625,625,-23
5862,-118,-115,584,606,-20
5863,-110,-106,494,582,-14
5864,-103,-98,446,554,-11
5865,-93,-90,356,520,-7
5866,-90,-83,344,480,-2
5867,-83,-76,311,434,12
5868,-77,-71,286,386,16
5869,-71,-66,244,339,28
5870,-63,-60,243,294,28
5871,-54,-55,257,254,35
5872,-44,-48,187,218,35
5873,-43,-44,95,189,34
5874,-44,-42,79,166,29
5875,-44,-41,56,150,28
5876,-38,-40,89,140,28
5877,-36,-39,66,134,19
5878,-38,-38,101,131,20
5879,-36,-36,122,133,16
5880,-32,-34,172,135,12
5881,-30,-30,192,140,4
5882,-29,-27,238,148,-2
5883,-28,-25,286,157,-6
5884,-22,-21,281,167,-10
5885,-19,-18,262,176,-10
5886,-18,-15,236,185,-13
5887,-16,-14,212,192,-18
5888,-7,-10,182,196,-17
5889,-3,-6,180,196,-19
5890,3,-2,103,193,-18
5891,7,2,41,184,-21
5892,9,5,46,174,-18
5893,18,9,-10,163,-12
5894,21,13,-9,151,-16
5895,19,16,-13,137,-13
5896,19,17,-33,123,-7
5897,23,19,-47,108,-4
5898,24,20,-44,95,-4
5899,27,22,-68,82,-7
5900,28,24,-89,69,-6
5901,34,26,-111,57,-2
5902,31,28,-130,45,-2
5903,37,30,-112,35,-1
5904,34,32,-91,26,-1
5905,36,34,-44,19,-3
5906,34,34,-48,14,-3
5907,37,35,-46,11,-3
5908,34,35,-31,8,-5
5909,39,36,0,8,-5
5910,26,35,-9,10,-6
5911,35,34,-13,12,-11
5912,31,34,-13,16,-14
5913,38,35,-23,18,-11
5914,38,37,-40,16,-15
5915,38,38,-58,15,-12
5916,43,40,-122,11,-15
5917,41,41,-137,6,-14
5918,45,42,-125,1,-13
5919,45,43,-111,-5,-6
5920,44,45,-113,-9,-6
5921,41,45,-116,-15,-3
5922,43,45,-81,-22,-7
5923,38,44,-60,-26,-6
5924,39,44,-71,-31,-5
5925,39,42,-81,-35,-3
5926,33,41,-84,-36,0
5927,32,38,-93,-37,1
5928,34,37,-98,-37,0
5929,33,36,-74,-37,-3
5930,36,36,-46,-37,-2
5931,34,35,-48,-37,-3
5932,31,34,-49,-35,-3
5933,34,33,-39,-33,-7
5934,34,33,-14,-31,-7
5935,29,33,-23,-29,-7
5936,31,32,-43,-26,-7
5937,29,31,-42,-25,-11
5938,29,29,-42,-25,-9
5939,34,30,-61,-25,-6
5940,35,30,-85,-27,-7
5941,42,32,-94,-30,-7
5942,39,34,-111,-33,-9
5943,43,35,-131,-36,-5
5944,48,37,-172,-41,-5
5945,49,38,-221,-43,-6
5946,48,40,-234,-46,-11
5947,44,39,-215,-48,-10
5948,42,38,-190,-49,-6
5949,37,37,-148,-51,-5
5950,37,35,-129,-50,-4
5951,38,33,-159,-51,-6
5952,29,31,-173,-51,-2
5953,34,29,-205,-49,-4
5954,35,29,-188,-50,-6
5955,33,29,-199,-49,-5
5956,35,30,-215,-48,-4
5957,31,29,-179,-48,-4
5958,26,27,-155,-48,-1
5959,27,26,-138,-49,0
5960,22,23,-136,-48,-1
5961,26,23,-137,-48,0
5962,20,21,-143,-47,-2
5963,21,20,-113,-45,-1
5964,22,18,-72,-42,-1
5965,19,18,-41,-39,-2
5966,20,17,-18,-37,-2
5967,18,16,22,-37,0
5968,14,15,65,-36,-1
5969,10,13,54,-33,1
5970,11,12,45,-30,0
5971,8,10,22,-27,-3
5972,12,10,28,-25,-1
5973,12,10,32,-24,-4
5974,13,10,26,-24,-5
5975,11,10,15,-25,-2
5976,13,10,7,-24,-4
5977,15,10,22,-24,-1
5978,16,11,0,-22,-5
5979,10,10,16,-21,-4
5980,12,9,7,-17,-7
5981,14,9,-2,-15,-6
5982,19,10,-3,-11,-9
5983,18,11,1,-9,-11
5984,17,12,0,-7,-11
5985,23,13,-48,-5,-10
5986,27,16,-57,-5,-10
5987,31,19,-91,-5,-13
5988,27,21,-91,-8,-12
5989,28,22,-121,-12,-8
5990,30,23,-113,-16,-7
5991,31,24,-145,-20,-6
5992,29,24,-189,-25,-5
5993,34,25,-167,-27,-6
5994,31,25,-175,-27,-8
5995,33,26,-163,-25,-6
5996,29,26,-154,-23,-6
5997,28,25,-145,-21,-9
5998,26,23,-131,-19,-11
5999,25,22,-163,-17,-7
6000,19,20,-153,-15,-6
6001,21,19,-172,-15,-5
6002,16,17,-212,-13,-5
6003,15,15,-193,-13,-4
6004,12,12,-211,-13,-3
6005,11,11,-216,-12,-8
6006,15,11,-195,-11,-4
6007,15,12,-182,-11,-9
6008,16,12,-156,-13,-5
6009,16,13,-109,-14,-5
6010,18,13,-108,-13,-4
6011,17,14,-77,-15,-4
6012,15,14,-68,-16,-4
6013,15,14,-44,-17,-3
6014,8,12,-11,-16,0
6015,11,10,-20,-16,-1
6016,11,9,-16,-16,-4
6017,15,10,-32,-14,-1
6018,10,9,-43,-12,-7
6019,13,9,-16,-9,-3
6020,11,9,-39,-8,-7
6021,18,11,-18,-9,-4
6022,19,13,-13,-9,-7
6023,18,14,1,-10,-4
6024,18,14,19,-9,-5
6025,14,14,36,-9,-3
6026,16,13,5,-9,-3
6027,14,12,15,-10,-7
6028,12,11,-4,-11,-6
6029,11,10,-33,-12,-5
6030,13,9,-56,-12,-5
6031,11,8,-73,-12,-4
6032,13,8,-97,-11,-6
6033,17,8,-104,-11,-8
6034,19,10,-122,-11,-4
6035,22,12,-122,-12,-9
6036,20,13,-144,-12,-5
6037,21,14,-174,-14,-4
6038,19,14,-164,-15,-3
6039,20,14,-115,-17,-5
6040,18,14,-147,-18,-3
6041,18,14,-138,-17,-3
6042,13,12,-157,-15,-2
6043,13,10,-147,-14,-7
6044,10,9,-134,-13,-6
6045,12,8,-114,-13,-2
6046,11,8,-118,-13,-6
6047,11,8,-84,-11,-3
6048,9,9,-82,-10,-5
6049,11,9,-62,-9,-4
6050,8,9,-66,-7,-9
6051,10,9,-64,-4,-6
6052,7,9,-83,-3,-6
6053,7,8,-82,-5,-3
6054,3,7,-71,-7,-3
6055,4,6,-87,-8,0
6056,0,4,-25,-8,0
6057,1,2,-39,-8,1
6058,0,1,1,-7,-4
6059,-1,0,22,-5,0
6060,0,0,32,-5,-1
