index,roll_H,Kalman_roll,gyro_x,Kalman_gyro,torque
6325,4,9,96,-26,6
6326,10,9,98,-28,2
6327,2,8,122,-28,7
6328,4,8,135,-27,3
6329,0,7,153,-26,2
6330,-1,5,162,-27,4
6331,-5,3,155,-26,4
6332,-2,2,156,-25,9
6333,-3,1,180,-23,8
6334,2,2,199,-21,7
6335,2,4,237,-18,0
6336,2,5,243,-15,0
6337,1,4,222,-14,-1
6338,-2,3,228,-13,0
6339,-1,2,214,-13,5
6340,-1,1,187,-13,4
6341,1,1,205,-12,0
6342,0,0,191,-10,0
6343,4,2,170,-8,2
6344,5,3,126,-7,-1
6345,3,3,121,-7,-1
6346,2,2,97,-7,0
6347,7,3,100,-6,-2
6348,6,4,97,-5,-2
6349,7,4,93,-3,-2
6350,9,4,96,-2,-3
6351,8,5,83,-1,-3
6352,8,5,45,-2,-3
6353,8,5,40,-3,0
6354,12,6,53,-3,-3
6355,16,8,39,-4,-2
6356,14,9,25,-5,-5
6357,17,11,-7,-5,-4
6358,19,12,-10,-6,-6
6359,22,13,-33,-6,-5
6360,18,14,-52,-5,-5
6361,19,14,-61,-4,-7
6362,25,16,-51,-3,-9
6363,22,18,-73,-3,-8
6364,21,17,-75,-5,-1
6365,21,17,-87,-6,-2
6366,22,17,-67,-7,-3
6367,20,18,-81,-7,-5
6368,21,18,-62,-7,-2
6369,16,17,-75,-8,-2
6370,8,14,-49,-9,-2
6371,11,11,-44,-9,-1
6372,15,12,-17,-7,-1
6373,14,13,-7,-6,-5
6374,11,13,-7,-6,-1
6375,11,12,8,-7,0
6376,4,11,15,-8,-2
6377,11,10,16,-8,0
6378,9,11,32,-8,-2
6379,13,11,26,-8,-2
6380,17,13,-4,-9,-5
6381,14,14,-1,-10,-2
6382,13,14,-49,-11,-3
6383,12,14,-11,-12,-1
6384,9,13,-29,-13,-1
6385,6,11,-34,-14,0
6386,7,10,-15,-15,0
6387,8,10,1,-15,2
6388,9,10,2,-15,0
6389,11,11,28,-16,-3
6390,13,12,-7,-17,0
6391,14,13,16,-18,-3
6392,16,14,5,-18,0
6393,17,16,-15,-19,-3
6394,18,17,-57,-20,-3
6395,18,17,-87,-22,-2
6396,15,17,-74,-25,1
6397,19,16,-38,-27,3
6398,14,16,6,-28,3
6399,14,15,20,-27,2
6400,14,15,58,-26,0
6401,7,14,40,-25,-2
6402,10,12,37,-23,3
6403,7,11,17,-22,0
6404,11,11,-12,-21,0
6405,15,12,-28,-21,0
6406,15,13,-48,-22,-3
6407,18,14,-59,-22,0
6408,20,16,-25,-22,-3
6409,14,16,4,-21,-3
6410,15,16,30,-19,0
6411,13,15,46,-18,0
6412,8,14,72,-17,1
6413,11,13,70,-18,0
6414,11,13,70,-18,1
6415,9,13,64,-19,0
6416,9,13,59,-18,2
6417,6,11,31,-18,1
6418,8,10,30,-18,1
6419,7,10,41,-19,3
6420,7,10,41,-18,1
6421,7,10,31,-19,0
6422,8,10,40,-20,0
6423,8,10,70,-19,0
6424,8,9,72,-18,0
6425,6,9,73,-17,0
6426,3,8,86,-16,0
6427,3,6,25,-17,0
6428,4,5,32,-16,0
6429,5,5,-2,-16,2
6430,8,5,-1,-16,0
6431,10,6,1,-14,-3
6432,7,7,-9,-13,-2
6433,9,7,22,-12,-2
6434,7,7,57,-10,0
6435,0,5,73,-7,-3
6436,2,3,82,-5,-3
6437,6,4,88,-5,0
6438,10,5,61,-3,-3
6439,9,6,45,-3,-3
6440,10,7,7,-4,-4
6441,15,9,-11,-5,-6
6442,14,10,-34,-5,-6
6443,10,10,-39,-6,0
6444,8,8,-41,-6,-4
6445,7,6,-23,-6,-3
6446,6,5,2,-6,0
6447,10,5,-2,-5,0
6448,8,6,16,-5,-3
6449,14,7,-14,-6,-3
6450,14,9,-29,-9,-3
6451,10,10,-27,-11,0
6452,17,10,-33,-13,-3
6453,11,10,-32,-12,-3
6454,15,11,-10,-12,0
6455,12,11,4,-11,-3
6456,9,9,10,-11,0
6457,8,8,4,-11,0
6458,8,8,-27,-10,-12
6459,7,7,-12,-12,-43
6460,11,7,-31,-21,-76
6461,14,8,-83,-37,-74
6462,17,10,-107,-58,-59
6463,13,11,-173,-78,-44
6464,17,11,-253,-95,-39
6465,17,11,-321,-112,-42
6466,17,11,-367,-127,-39
6467,14,9,-398,-143,-36
6468,15,8,-411,-164,-33
6469,8,6,-365,-187,-23
6470,9,4,-338,-214,-19
6471,5,2,-312,-246,-13
6472,2,0,-323,-280,-2
6473,-1,-3,-323,-318,6
6474,-5,-8,-393,-359,17
6475,-9,-13,-451,-402,28
6476,-15,-19,-568,-444,38
6477,-19,-25,-650,-485,51
6478,-25,-31,-672,-523,55
6479,-31,-37,-702,-558,63
6480,-41,-45,-775,-590,74
6481,-50,-53,-804,-617,77
6482,-55,-61,-807,-639,82
6483,-65,-69,-769,-654,81
6484,-77,-79,-702,-661,86
6485,-82,-88,-650,-661,82
6486,-90,-96,-597,-654,80
6487,-100,-106,-568,-641,79
6488,-110,-115,-561,-623,78
6489,-119,-125,-577,-600,71
6490,-122,-133,-547,-575,66
6491,-132,-139,-474,-549,65
6492,-144,-147,-422,-521,61
6493,-156,-155,-362,-490,57
6494,-159,-163,-374,-459,56
6495,-164,-169,-366,-429,57
6496,-170,-175,-355,-400,51
6497,-177,-180,-305,-373,50
6498,-186,-185,-276,-346,47
6499,-191,-191,-249,-325,53
6500,-193,-196,-260,-308,55
6501,-199,-201,-313,-293,53
6502,-200,-205,-301,-284,59
6503,-207,-208,-262,-276,63
6504,-210,-212,-219,-270,63
6505,-215,-216,-268,-265,68
6506,-228,-222,-306,-260,71
6507,-232,-229,-334,-258,72
6508,-230,-234,-302,-260,77
6509,-232,-237,-227,-262,79
6510,-237,-240,-244,-260,83
6511,-244,-243,-294,-258,82
6512,-248,-248,-340,-254,84
6513,-251,-252,-287,-253,83
6514,-253,-256,-213,-248,85
6515,-256,-259,-147,-238,83
6516,-262,-263,-205,-221,78
6517,-269,-266,-234,-205,74
6518,-272,-271,-112,-190,78
6519,-276,-275,-95,-173,71
6520,-280,-280,-84,-155,70
6521,-279,-281,-142,-139,70
6522,-286,-283,-127,-125,66
6523,-281,-285,-7,-116,70
6524,-285,-286,-89,-105,70
6525,-284,-286,-145,-95,67
6526,-286,-287,-64,-90,70
6527,-283,-287,-50,-86,70
6528,-287,-287,-72,-81,74
6529,-290,-289,-129,-76,71
6530,-291,-290,-100,-75,77
6531,-286,-291,-44,-75,79
6532,-292,-292,-43,-72,79
6533,-293,-293,-115,-70,76
6534,-296,-294,-145,-71,77
6535,-297,-296,-27,-72,83
6536,-299,-298,25,-70,83
6537,-300,-299,-59,-66,80
6538,-303,-301,-165,-63,80
6539,-302,-302,-43,-59,81
6540,-302,-303,88,-55,80
6541,-296,-302,-57,-50,74
6542,-299,-301,-172,-46,72
6543,-301,-302,-104,-48,79
6544,-303,-303,57,-49,80
6545,-302,-303,-31,-45,83
6546,-305,-305,-112,-40,77
6547,-307,-306,-84,-40,78
6548,-305,-305,21,-39,79
6549,-299,-305,-14,-37,82
6550,-304,-305,-99,-35,76
6551,-307,-305,-60,-34,77
6552,-303,-305,13,-33,81
6553,-301,-305,9,-31,80
6554,-306,-305,-75,-28,80
6555,-311,-306,-50,-28,83
6556,-308,-307,0,-26,79
6557,-311,-310,0,-23,83
6558,-318,-312,-33,-20,80
6559,-315,-313,-94,-22,87
6560,-312,-314,-23,-23,83
6561,-313,-314,35,-21,82
6562,-312,-313,-36,-18,82
6563,-314,-314,-75,-14,79
6564,-316,-314,12,-13,82
6565,-311,-313,37,-13,84
6566,-308,-312,-81,-11,81
6567,-312,-312,3,-10,81
6568,-312,-311,79,-11,83
6569,-309,-311,-56,-12,85
6570,-307,-311,-71,-13,83
6571,-313,-311,26,-16,86
6572,-311,-311,70,-15,83
6573,-305,-310,-74,-13,81
6574,-310,-309,-91,-12,81
6575,-309,-309,46,-14,81
6576,-305,-309,85,-14,82
6577,-310,-309,-59,-8,79
6578,-315,-310,-89,-7,83
6579,-314,-311,37,-7,83
6580,-314,-313,106,-2,85
6581,-314,-314,-17,0,79
6582,-317,-313,-121,2,83
6583,-317,-314,82,0,87
6584,-316,-315,134,-1,83
6585,-315,-315,-43,4,81
6586,-317,-316,-93,4,82
6587,-315,-315,17,2,82
6588,-307,-314,86,0,83
6589,-311,-313,-24,5,79
6590,-316,-313,-77,3,85
6591,-309,-312,79,0,85
6592,-306,-311,88,2,85
6593,-315,-311,-78,2,85
6594,-310,-311,-19,-1,87
6595,-309,-311,75,-2,89
6596,-311,-311,-4,0,83
6597,-313,-311,-116,0,80
6598,-310,-311,7,0,87
6599,-308,-310,44,0,87
6600,-304,-308,-11,0,83
6601,-306,-307,-91,0,81
6602,-305,-306,26,0,84
6603,-305,-305,14,0,81
6604,-301,-305,-51,3,81
6605,-304,-304,48,3,81
6606,-303,-304,93,4,82
6607,-301,-304,-47,5,82
6608,-307,-304,-52,5,82
6609,-311,-305,99,3,88
6610,-306,-308,26,6,87
6611,-309,-308,-64,8,81
6612,-312,-308,-18,5,85
6613,-305,-308,58,5,85
6614,-307,-308,-14,7,82
6615,-313,-308,-88,6,85
6616,-314,-310,9,4,88
6617,-308,-311,142,6,85
6618,-306,-309,-22,10,79
6619,-306,-307,-137,9,83
6620,-312,-307,118,9,83
6621,-308,-307,121,12,80
6622,-301,-306,-81,14,78
6623,-305,-305,-59,15,82
6624,-301,-302,105,12,83
6625,-293,-300,33,12,82
6626,-302,-300,-36,14,76
6627,-303,-300,-26,9,82
6628,-297,-300,64,5,83
6629,-299,-300,24,4,81
6630,-306,-300,-87,5,79
6631,-301,-300,17,2,86
6632,-301,-301,59,2,83
6633,-300,-301,-36,0,83
6634,-300,-300,-60,-1,84
6635,-299,-300,45,-2,84
6636,-297,-299,36,-2,84
6637,-293,-298,-28,-2,83
6638,-297,-297,-28,-2,80
6639,-298,-297,37,-3,83
6640,-292,-296,14,-4,83
6641,-293,-295,-43,-1,80
6642,-296,-295,51,-2,83
6643,-289,-293,53,-2,80
6644,-290,-293,-52,1,80
