index,roll_H,Kalman_roll,gyro_x,Kalman_gyro,torque
3249,-301,-303,-63,2,77
3250,-304,-303,-52,2,80
3251,-303,-303,-2,2,79
3252,-305,-303,124,2,81
3253,-307,-304,-9,4,80
3254,-306,-305,-54,7,76
3255,-303,-305,3,3,80
3256,-298,-302,49,0,80
3257,-297,-301,79,2,77
3258,-299,-300,-37,3,77
3259,-296,-298,-109,3,75
3260,-295,-297,36,0,76
3261,-297,-297,111,-3,79
3262,-296,-297,-27,0,74
3263,-300,-297,-73,0,77
3264,-297,-297,-36,1,77
3265,-301,-299,86,2,77
3266,-299,-299,-1,2,84
3267,-300,-299,-62,5,115
3268,-302,-299,10,12,148
3269,-298,-299,111,27,169
3270,-299,-298,45,54,145
3271,-303,-299,-15,76,139
3272,-303,-299,85,91,133
3273,-301,-299,227,107,130
3274,-300,-298,165,129,125
3275,-303,-297,175,158,115
3276,-301,-296,389,189,108
3277,-295,-295,297,224,100
3278,-296,-291,315,250,97
3279,-290,-288,429,276,90
3280,-287,-284,371,303,82
3281,-284,-280,368,329,79
3282,-277,-275,587,356,72
3283,-273,-270,415,393,58
3284,-270,-265,469,423,50
3285,-264,-259,691,459,38
3286,-253,-252,672,497,22
3287,-247,-245,552,534,7
3288,-241,-236,664,565,-2
3289,-235,-229,814,596,-12
3290,-226,-220,752,629,-22
3291,-217,-212,746,661,-35
3292,-209,-202,706,684,-46
3293,-198,-193,777,701,-49
3294,-189,-183,757,708,-53
3295,-179,-172,784,704,-55
3296,-164,-161,780,691,-55
3297,-146,-149,683,670,-55
3298,-139,-137,609,636,-48
3299,-124,-126,528,592,-36
3300,-117,-116,441,539,-25
3301,-105,-107,350,477,-11
3302,-95,-98,192,410,2
3303,-90,-92,64,339,21
3304,-84,-87,-2,268,38
3305,-78,-82,-109,202,46
3306,-74,-79,-165,144,55
3307,-74,-77,-216,96,60
3308,-70,-75,-213,57,61
3309,-74,-74,-178,27,65
3310,-77,-75,-157,6,63
3311,-75,-76,-83,-4,60
3312,-79,-77,-67,-6,57
3313,-80,-78,-63,2,51
3314,-88,-79,54,19,42
3315,-85,-81,109,38,37
3316,-84,-81,182,59,27
3317,-83,-81,197,84,17
3318,-79,-79,247,109,8
3319,-77,-77,210,135,2
3320,-77,-76,190,156,-1
3321,-78,-75,205,171,0
3322,-73,-73,182,182,-2
3323,-71,-70,190,188,-2
3324,-72,-67,196,191,-2
3325,-66,-64,183,190,-1
3326,-63,-61,180,184,-3
3327,-66,-58,199,176,5
3328,-57,-55,193,166,6
3329,-56,-52,214,154,10
3330,-52,-50,232,141,9
3331,-46,-48,240,124,17
3332,-41,-44,164,108,16
3333,-46,-42,170,95,21
3334,-45,-42,143,85,21
3335,-44,-42,99,78,17
3336,-50,-44,101,75,21
3337,-46,-44,95,73,15
3338,-39,-43,108,73,13
3339,-40,-41,133,75,10
3340,-38,-40,114,78,7
3341,-37,-39,95,81,3
3342,-33,-37,105,85,1
3343,-30,-34,99,87,1
3344,-28,-32,15,87,-1
3345,-23,-29,-31,87,2
3346,-23,-27,-38,86,-3
3347,-20,-24,-27,86,0
3348,-19,-22,-18,84,0
3349,-20,-21,-18,80,-2
3350,-19,-20,-13,75,-1
3351,-21,-20,18,69,2
3352,-20,-20,22,63,6
3353,-22,-20,-18,59,9
3354,-22,-20,0,55,5
3355,-22,-21,-17,52,6
3356,-18,-20,-64,49,10
3357,-18,-19,-81,48,6
3358,-18,-18,-70,47,6
3359,-18,-17,-87,48,4
3360,-14,-16,-65,49,3
3361,-14,-16,-58,50,-2
3362,-14,-15,-16,52,-1
3363,-11,-14,0,51,-3
3364,-9,-12,7,51,-3
3365,-8,-11,16,49,-2
3366,-4,-9,0,47,0
3367,-7,-7,5,42,2
3368,-7,-7,-54,36,1
3369,-2,-7,-112,31,2
3370,3,-4,-120,27,3
3371,1,-2,-78,25,3
3372,1,-1,-84,24,1
3373,2,0,-52,23,1
3374,4,0,-98,23,-3
3375,5,0,-86,19,-2
3376,1,0,-36,16,4
3377,0,0,3,14,0
3378,4,0,23,11,1
3379,-4,0,51,8,4
3380,-4,-2,4,7,4
3381,-2,-4,24,4,7
3382,-4,-4,30,1,7
3383,-8,-5,105,0,10
3384,-7,-6,118,0,6
3385,-12,-6,93,0,9
3386,-9,-7,79,0,5
3387,-7,-7,29,1,6
3388,-8,-7,60,2,8
3389,-13,-8,95,3,5
3390,-12,-9,89,5,8
3391,-12,-10,37,7,7
3392,-10,-10,30,7,4
3393,-12,-10,84,7,8
3394,-13,-10,101,7,9
3395,-12,-10,77,9,8
3396,-10,-10,97,7,10
3397,-12,-10,80,4,9
3398,-12,-10,113,3,11
3399,-11,-10,104,5,7
3400,-17,-10,159,7,7
3401,-15,-11,94,7,9
3402,-18,-12,60,8,9
3403,-15,-12,18,9,8
3404,-13,-12,24,8,8
3405,-16,-11,76,7,11
3406,-13,-11,35,6,11
3407,-12,-11,-17,6,10
3408,-14,-11,-49,6,9
3409,-10,-10,-5,8,5
3410,-9,-9,22,10,3
3411,-9,-8,37,11,3
3412,-9,-7,48,11,7
3413,-5,-7,18,9,7
3414,-8,-6,-31,11,6
3415,-6,-6,-14,12,6
3416,-5,-6,34,12,6
3417,-11,-6,24,13,6
3418,-8,-6,-9,14,6
3419,-9,-6,-60,16,3
3420,-8,-6,-100,17,6
3421,-4,-5,-79,17,4
3422,-4,-4,-103,16,5
3423,-5,-4,-112,15,5
3424,0,-3,-156,13,6
3425,3,-1,-135,12,1
3426,1,-1,-109,11,5
3427,-1,-1,-73,11,3
3428,4,-1,-47,10,3
3429,3,0,-38,10,1
3430,-1,-2,-69,10,4
3431,-2,-2,-28,8,4
3432,-2,-2,-26,8,2
3433,-1,-2,-5,8,5
3434,0,-1,4,7,2
3435,-4,-2,-42,7,5
3436,-2,-3,-77,6,5
3437,0,-2,-71,5,3
3438,0,-1,-41,6,0
3439,1,-1,-11,6,2
3440,4,0,3,6,0
3441,3,1,-31,7,3
3442,-1,0,-27,9,2
3443,4,0,-24,10,0
3444,1,0,1,11,0
3445,0,0,51,12,-2
3446,0,0,47,12,-1
3447,0,-1,17,13,-1
3448,-6,-2,23,13,0
3449,-5,-4,29,11,3
3450,-6,-4,50,10,3
3451,1,-3,103,9,3
3452,0,-1,170,7,2
3453,-3,0,197,5,5
3454,-4,0,158,4,3
3455,-4,0,147,4,3
3456,-6,0,115,4,2
3457,-4,-1,117,4,2
3458,-4,0,115,4,4
3459,-5,0,140,4,6
3460,-6,0,113,4,2
3461,-1,0,107,2,6
3462,0,0,48,1,5
3463,0,0,-14,1,2
3464,-2,0,-54,1,3
3465,-3,-1,1,1,4
3466,-3,-1,37,1,5
3467,-4,-1,50,2,5
3468,-5,-2,17,4,5
3469,-3,-2,-27,3,1
3470,-5,-2,6,3,1
3471,-7,-3,28,3,2
3472,-6,-4,60,4,3
3473,-4,-2,59,4,4
3474,-5,-2,19,5,3
3475,-9,-3,5,6,6
3476,-5,-3,-58,6,2
3477,-4,-3,-69,6,2
3478,-7,-3,-74,5,3
3479,0,-3,-71,3,4
3480,6,0,-118,3,4
3481,11,2,-136,5,0
3482,11,4,-198,5,-2
3483,13,4,-196,4,-1
3484,11,5,-95,5,0
3485,5,4,-104,8,0
3486,6,3,-101,8,-3
3487,3,1,-95,6,-2
3488,0,0,-96,4,1
3489,-1,0,-38,2,5
3490,0,-1,6,0,5
3491,0,-1,69,0,5
3492,1,0,79,-1,1
3493,-1,-1,92,-1,2
3494,-3,-1,77,-2,2
3495,-10,-2,109,-1,5
3496,-5,-4,80,0,5
3497,1,-3,53,0,5
3498,-1,-2,24,0,2
3499,-2,-2,36,3,2
3500,-1,-2,18,3,1
3501,2,-1,11,3,2
3502,3,0,20,3,0
3503,0,0,42,3,2
3504,-2,0,19,3,4
3505,-1,-1,47,4,1
3506,-2,0,66,7,-1
3507,-4,0,151,8,1
3508,-5,-1,145,9,2
3509,-1,-1,143,8,0
3510,-3,-1,119,8,4
3511,-6,-1,147,7,3
3512,-6,-2,111,6,1
3513,-9,-3,109,6,6
3514,-6,-2,89,5,5
3515,-4,-2,22,2,7
3516,-2,0,-36,0,7
3517,0,0,-43,-3,6
3518,0,0,-108,-4,6
3519,2,1,-116,-4,6
3520,3,2,-155,-4,0
3521,7,3,-164,-3,0
3522,6,4,-158,-2,0
3523,6,4,-185,1,-1
3524,6,3,-151,4,-1
3525,10,4,-160,5,-1
3526,14,5,-113,5,-4
3527,12,6,-62,4,-4
3528,13,7,9,0,-3
3529,10,8,43,0,-2
3530,14,9,19,-4,0
3531,11,9,34,-7,0
3532,6,8,15,-9,0
3533,1,5,-25,-9,6
3534,-1,3,-14,-8,3
3535,-5,0,55,-5,3
3536,-5,-1,100,-3,3
3537,-4,-2,104,-2,3
3538,-4,-2,94,-1,2
3539,-11,-4,76,-1,2
3540,-7,-5,44,0,3
3541,-7,-4,39,-1,5
3542,-8,-4,77,-1,2
3543,-14,-6,38,-1,3
3544,-14,-7,36,-2,7
3545,-14,-8,13,0,3
3546,-10,-9,-39,1,7
3547,-6,-8,-10,1,1
3548,-8,-7,6,3,5
3549,-6,-7,7,3,5
3550,-7,-6,-2,3,4
3551,-8,-7,2,4,1
3552,-6,-7,-12,5,4
3553,-10,-8,-35,6,1
3554,-7,-8,-4,6,4
3555,-5,-6,-21,8,0
3556,-2,-5,-43,8,2
3557,-3,-3,-35,7,-1
3558,-5,-4,-85,6,5
3559,-5,-4,-91,5,1
3560,-7,-5,-70,6,0
3561,0,-5,-44,7,1
3562,-1,-4,-36,8,0
3563,0,-4,-51,11,0
3564,-1,-4,-44,12,-2
3565,0,-3,-54,12,-1
3566,-4,-3,-46,13,1
3567,-2,-4,-8,13,1
3568,-4,-4,-9,11,-1
3569,-1,-4,-12,8,4
3570,-6,-4,7,5,1
3571,-6,-5,48,1,5
3572,-6,-5,78,-2,5
3573,-12,-6,187,-6,7
3574,-14,-7,211,-7,12
