index,roll_H,Kalman_roll,gyro_x,Kalman_gyro,torque
6599,-218,-218,-347,-323,105
6600,-223,-224,-277,-304,95
6601,-236,-230,-171,-276,89
6602,-242,-237,-104,-241,75
6603,-245,-243,-143,-202,65
6604,-251,-248,-80,-161,60
6605,-255,-252,68,-123,53
6606,-253,-254,146,-86,39
6607,-253,-255,-1,-56,35
6608,-254,-255,3,-40,36
6609,-256,-256,-45,-31,44
6610,-257,-256,14,-29,47
6611,-257,-257,19,-29,51
6612,-256,-257,-25,-32,53
6613,-254,-257,-76,-33,56
6614,-257,-257,-71,-37,55
6615,-256,-258,-55,-42,59
6616,-259,-258,-94,-48,62
6617,-256,-258,-50,-55,62
6618,-259,-260,-111,-64,66
6619,-261,-261,-129,-72,67
6620,-260,-262,-158,-76,69
6621,-263,-263,-128,-83,76
6622,-266,-264,-58,-90,79
6623,-264,-265,-57,-92,79
6624,-263,-266,-71,-91,73
6625,-265,-268,-110,-88,74
6626,-269,-269,-118,-86,71
6627,-271,-270,-73,-83,70
6628,-275,-273,-49,-77,74
6629,-277,-275,-96,-73,70
6630,-276,-277,-92,-65,69
6631,-277,-278,-64,-62,67
6632,-279,-279,12,-59,70
6633,-277,-278,-25,-53,67
6634,-282,-280,-81,-53,68
6635,-282,-281,-126,-51,74
6636,-286,-283,-67,-52,76
6637,-288,-286,-28,-54,78
6638,-293,-288,61,-52,78
6639,-291,-290,-88,-47,72
6640,-290,-291,-78,-45,77
6641,-294,-292,-59,-45,77
6642,-295,-292,-8,-42,77
6643,-290,-294,2,-41,74
6644,-301,-296,-18,-38,78
6645,-299,-297,-148,-35,78
6646,-302,-299,-12,-37,78
6647,-305,-301,-49,-38,79
6648,-301,-301,-3,-35,78
6649,-299,-302,-32,-33,81
6650,-303,-302,-73,-29,78
6651,-303,-302,-24,-27,76
6652,-308,-303,12,-26,79
6653,-304,-304,-2,-23,79
6654,-303,-304,-48,-19,76
6655,-298,-304,33,-18,79
6656,-296,-301,-4,-18,78
6657,-300,-300,58,-13,71
6658,-299,-301,-80,-12,72
6659,-301,-301,-74,-12,73
6660,-300,-301,17,-14,77
6661,-300,-301,22,-13,79
6662,-298,-299,14,-10,72
6663,-297,-299,-58,-6,75
6664,-299,-299,-16,-8,72
6665,-300,-299,-20,-9,73
6666,-297,-299,93,-8,73
6667,-303,-299,-51,-4,72
6668,-302,-300,-98,-1,76
6669,-300,-301,21,-4,77
6670,-302,-300,42,-7,77
6671,-301,-300,29,-5,74
6672,-302,-302,-84,-6,75
6673,-307,-302,-69,-8,76
6674,-307,-304,-1,-7,77
6675,-305,-305,65,-6,78
6676,-301,-304,-21,-4,75
6677,-299,-302,-35,-1,74
6678,-302,-302,0,-3,77
6679,-304,-302,12,-6,77
6680,-299,-302,15,-5,80
6681,-301,-302,-36,-5,79
6682,-303,-302,-84,-4,76
6683,-300,-302,11,-5,79
6684,-299,-301,53,-5,76
6685,-302,-301,-44,-2,73
6686,-299,-302,-28,-3,75
6687,-305,-302,-2,-5,76
6688,-305,-303,43,-5,77
6689,-304,-304,9,-6,78
6690,-303,-304,-28,-6,81
6691,-302,-304,-24,-4,78
6692,-307,-304,46,-2,76
6693,-306,-305,48,0,79
6694,-303,-304,-50,1,76
6695,-305,-304,-53,1,76
6696,-304,-304,24,1,77
6697,-306,-304,63,0,77
6698,-302,-304,30,2,79
6699,-303,-304,-43,3,76
6700,-307,-305,-37,-1,82
6701,-305,-305,49,-3,79
6702,-305,-305,94,-1,83
6703,-302,-304,-29,1,76
6704,-300,-303,-66,2,76
6705,-300,-302,17,0,79
6706,-303,-301,92,-2,79
6707,-302,-303,47,0,82
6708,-303,-303,-42,0,76
6709,-299,-302,-67,0,80
6710,-298,-301,17,-2,81
6711,-303,-301,91,-3,78
6712,-303,-302,-3,-1,82
6713,-302,-303,-95,0,78
6714,-305,-303,32,-2,79
6715,-305,-304,52,-1,80
6716,-305,-304,-5,0,82
6717,-305,-305,-55,2,81
6718,-306,-306,-19,2,78
6719,-308,-306,0,1,79
6720,-304,-306,82,4,82
6721,-309,-307,1,8,81
6722,-306,-307,-57,9,75
6723,-304,-306,3,7,78
6724,-306,-306,42,4,80
6725,-307,-306,-14,3,80
6726,-305,-306,-79,3,79
6727,-308,-307,15,1,82
6728,-305,-306,70,1,79
6729,-306,-306,-14,4,82
6730,-309,-307,-57,4,79
6731,-307,-307,17,3,82
6732,-309,-307,39,3,79
6733,-306,-307,35,6,77
