index,roll_H,Kalman_roll,gyro_x,Kalman_gyro,torque
9546,90,88,-466,-370,-25
9547,81,82,-424,-377,-22
9548,72,75,-383,-383,-18
9549,73,69,-475,-387,-12
9550,65,62,-481,-386,-9
9551,59,56,-512,-385,-9
9552,54,50,-497,-386,-3
9553,46,44,-560,-385,0
9554,39,37,-619,-385,4
9555,32,30,-592,-387,11
9556,26,25,-529,-387,13
9557,18,18,-515,-381,15
9558,17,13,-505,-371,18
9559,9,7,-451,-359,20
9560,4,2,-397,-347,26
9561,-9,-3,-327,-336,28
9562,-18,-11,-330,-322,30
9563,-20,-18,-346,-309,32
9564,-25,-23,-382,-291,33
9565,-27,-28,-350,-271,36
9566,-30,-32,-325,-253,35
9567,-37,-37,-245,-233,38
9568,-41,-42,-184,-212,38
9569,-51,-47,-169,-192,38
9570,-56,-52,-142,-173,42
9571,-59,-56,-82,-153,42
9572,-61,-59,-26,-135,39
9573,-63,-61,-53,-117,40
9574,-64,-63,-39,-98,39
9575,-66,-64,-43,-80,39
9576,-70,-66,-75,-61,38
9577,-69,-68,-79,-43,37
9578,-66,-68,-77,-28,39
9579,-67,-68,-73,-15,39
9580,-69,-68,-71,-4,37
9581,-73,-70,-65,1,39
9582,-74,-71,-57,6,41
9583,-76,-73,-113,12,39
9584,-73,-74,-78,17,38
9585,-67,-72,-73,23,39
9586,-68,-70,-78,27,40
9587,-68,-69,-85,29,38
9588,-67,-68,-85,30,39
9589,-72,-68,-92,33,42
9590,-70,-69,-79,37,40
9591,-70,-69,-26,40,42
9592,-69,-69,-18,40,41
9593,-69,-68,-5,44,39
9594,-72,-68,-1,49,42
9595,-75,-68,8,55,42
9596,-76,-69,48,60,40
9597,-75,-69,104,65,38
9598,-76,-69,131,71,40
9599,-73,-69,114,77,39
9600,-71,-68,186,83,38
9601,-71,-67,204,88,37
9602,-69,-65,212,93,36
9603,-70,-65,189,98,33
9604,-65,-64,202,103,35
9605,-70,-64,178,110,32
9606,-68,-64,183,115,31
9607,-67,-64,137,121,30
9608,-61,-62,113,128,28
9609,-55,-60,129,134,27
9610,-55,-57,80,138,25
9611,-52,-54,95,142,23
9612,-49,-52,60,145,21
9613,-45,-49,33,148,19
9614,-43,-46,36,150,18
9615,-42,-43,102,152,16
9616,-41,-41,70,151,15
9617,-40,-39,53,150,14
9618,-38,-37,74,148,13
9619,-31,-34,39,146,12
9620,-33,-31,67,143,11
9621,-28,-28,65,141,8
9622,-21,-24,60,138,9
9623,-24,-22,36,135,8
9624,-21,-20,30,133,7
9625,-25,-19,77,131,6
9626,-18,-17,81,127,7
9627,-19,-16,98,123,5
9628,-16,-14,101,120,4
9629,-20,-13,107,117,1
9630,-21,-13,133,114,4
9631,-18,-13,110,112,1
9632,-18,-13,115,108,1
9633,-17,-13,63,105,-1
9634,-12,-12,65,100,0
9635,-6,-9,4,95,0
9636,-3,-6,-9,90,-2
9637,-3,-4,-8,85,0
9638,1,-2,-11,76,-1
9639,0,-1,-18,68,0
9640,0,0,0,61,-2
9641,2,1,-8,55,0
9642,7,3,-37,50,-1
9643,5,4,11,47,-1
9644,6,5,21,42,-2
9645,6,6,67,36,0
9646,5,7,93,31,-3
9647,3,7,140,25,-2
9648,4,7,156,21,0
9649,4,7,82,15,0
9650,5,7,5,11,-1
9651,7,8,-40,9,-1
9652,7,8,-36,10,-1
9653,8,8,-44,10,-1
9654,9,8,-58,10,-3
9655,8,7,-36,8,-2
9656,7,7,22,6,0
9657,7,7,8,6,-2
9658,8,7,15,4,-2
9659,5,7,27,4,-1
9660,6,7,5,4,-2
9661,6,6,27,5,-2
9662,5,7,51,3,-3
9663,8,8,-9,0,0
9664,12,10,-14,-1,-3
9665,13,12,27,0,-5
9666,17,13,35,0,-3
9667,18,15,-24,0,-6
9668,13,15,-7,0,-4
9669,12,13,-38,0,-6
9670,10,12,-39,0,-4
9671,12,11,11,0,-4
9672,12,12,7,0,-5
9673,11,13,26,0,-7
9674,10,12,37,-1,-3
9675,8,11,-25,-1,-5
9676,11,10,53,-1,-5
9677,13,10,40,0,-6
9678,11,10,-32,2,-4
9679,9,10,-39,4,-7
9680,6,9,-21,3,-4
9681,7,9,-6,3,-7
9682,5,8,28,3,-5
9683,4,7,3,2,-7
9684,3,6,42,3,-5
9685,4,6,-6,3,-7
9686,6,5,-24,2,-5
9687,5,4,-3,3,-7
9688,6,5,-17,2,-5
9689,2,4,3,1,-6
9690,6,4,-10,1,-4
9691,5,4,55,1,-6
9692,2,5,43,0,-6
9693,3,4,40,-1,-6
9694,6,5,14,-6,-6
9695,5,5,-20,-7,-7
9696,9,6,-39,-4,-5
9697,8,7,-60,-2,-6
9698,8,6,-69,-2,-8
9699,9,6,-24,-1,-6
9700,9,7,-17,-2,-6
9701,10,7,33,-3,-4
9702,4,7,57,-5,-6
9703,2,6,51,-6,-5
9704,0,5,71,-8,-5
9705,1,4,27,-7,-7
9706,1,3,15,-4,-5
9707,4,3,-67,-3,-6
9708,3,2,-102,-2,-7
9709,7,2,-80,-1,-5
9710,4,3,-6,-2,-7
9711,3,3,-10,-3,-5
9712,-2,2,-10,-4,-8
9713,-1,1,19,-6,-7
9714,6,3,26,-8,-5
9715,8,4,39,-9,-7
9716,9,5,12,-9,-5
9717,7,5,-61,-8,-7
9718,6,5,-33,-7,-5
9719,-1,4,5,-5,-7
9720,0,3,38,-4,-5
9721,0,2,22,-3,-9
9722,0,1,-11,-2,-5
9723,2,1,-30,-2,-7
9724,6,2,-11,-2,-5
9725,10,4,-43,-2,-7
9726,7,5,-103,-1,-7
9727,5,4,-46,-1,-8
9728,4,4,0,-2,-8
9729,2,3,59,-5,-4
9730,4,3,70,-7,-6
9731,4,3,69,-10,-5
9732,3,4,18,-12,-4
9733,3,4,14,-14,-6
9734,1,4,19,-15,-4
9735,5,3,-86,-14,-6
9736,5,3,-126,-12,-4
9737,7,3,-87,-11,-6
9738,6,3,-22,-11,-3
9739,2,3,0,-11,-6
9740,0,2,-25,-13,-3
9741,2,2,-40,-16,-1
9742,-1,2,-9,-17,-3
9743,-3,0,48,-15,-2
9744,-1,-1,6,-14,-4
9745,1,-3,-91,-14,-1
9746,-1,-2,-75,-15,-3
9747,-2,-2,-45,-15,-1
9748,-4,-3,-4,-14,-3
9749,-8,-4,5,-14,-1
9750,-8,-5,-45,-14,-2
9751,-6,-5,-7,-12,0
9752,-7,-6,-13,-9,-2
9753,-5,-6,-46,-6,-2
9754,-7,-7,-59,-3,-2
9755,-6,-8,-36,0,-3
9756,-11,-9,19,1,-1
9757,-9,-10,24,1,-3
9758,-6,-9,42,0,-2
9759,-10,-8,48,-2,0
9760,-8,-8,72,-4,1
9761,-10,-8,36,-5,0
9762,-11,-8,-32,-5,-1
9763,-11,-9,-83,-4,0
9764,-9,-9,-48,-2,-1
9765,-4,-8,-66,0,-1
9766,-5,-8,-33,1,-1
9767,-3,-7,-6,1,0
9768,-5,-7,37,0,-1
9769,-9,-7,34,0,0
9770,-12,-8,56,0,-1
9771,-11,-8,48,0,0
9772,-10,-8,57,-1,-1
9773,-10,-8,6,-1,1
9774,-5,-8,-21,-2,0
9775,-2,-6,-55,-3,1
9776,1,-4,-89,-3,0
9777,1,-3,-59,0,0
9778,1,-2,-41,2,-2
9779,0,-1,12,2,0
9780,-2,-2,16,1,1
9781,-3,-1,50,0,0
9782,-5,-1,93,-3,0
9783,-8,-3,65,-4,0
9784,-8,-4,18,-4,3
9785,-5,-5,-3,-2,2
9786,-5,-5,-52,0,1
9787,-5,-5,-102,2,0
9788,-5,-6,-62,5,0
9789,-5,-6,-11,6,-2
9790,-7,-6,8,8,0
9791,-10,-8,32,9,0
9792,-14,-9,48,8,0
9793,-14,-10,76,7,2
9794,-16,-12,67,6,0
9795,-16,-13,40,6,1
9796,-17,-13,36,7,0
9797,-16,-14,-20,7,2
9798,-18,-15,-59,7,0
9799,-17,-17,-67,8,0
9800,-18,-17,-24,11,3
9801,-16,-18,5,13,1
9802,-16,-18,-1,14,0
9803,-15,-17,-4,13,0
9804,-14,-16,37,12,0
9805,-12,-14,72,9,0
9806,-14,-12,55,7,2
9807,-13,-12,70,6,4
9808,-13,-12,44,5,3
9809,-13,-13,-12,5,1
9810,-10,-12,-42,6,3
9811,-7,-12,-23,7,1
9812,-9,-11,-58,10,1
9813,-12,-11,-63,12,1
9814,-14,-12,-30,13,3
9815,-12,-13,33,12,1
9816,-13,-13,53,11,3
9817,-16,-13,59,8,3
9818,-16,-13,70,7,3
9819,-13,-14,115,5,4
9820,-18,-14,6,6,2
9821,-18,-14,-34,7,2
9822,-12,-14,8,8,1
9823,-12,-13,-28,10,2
9824,-6,-12,-95,12,2
9825,-7,-11,-9,12,2
9826,-9,-11,-20,11,4
9827,-8,-10,-25,9,1
9828,-12,-11,22,9,4
9829,-12,-11,36,10,1
9830,-10,-10,47,10,4
9831,-13,-10,21,9,2
9832,-15,-10,36,8,4
9833,-14,-11,39,7,2
9834,-15,-12,-22,7,4
9835,-11,-12,-1,8,2
9836,-9,-11,24,7,4
9837,-10,-11,-14,7,2
9838,-9,-11,-58,7,4
9839,-7,-10,-44,9,2
9840,-7,-9,-27,11,2
9841,-11,-9,8,12,0
9842,-14,-10,38,10,1
9843,-8,-11,39,8,2
9844,-10,-10,64,5,3
9845,-10,-10,74,3,5
9846,-10,-9,63,5,3
9847,-10,-9,7,6,5
9848,-13,-10,3,8,5
9849,-11,-10,-7,9,5
9850,-9,-10,-64,9,3
9851,-7,-9,-50,9,1
9852,-9,-9,-30,11,2
9853,-9,-10,12,11,4
9854,-6,-10,2,11,3
9855,-8,-9,25,10,5
9856,-11,-9,73,9,4
9857,-16,-10,68,7,4
9858,-12,-11,71,6,4
9859,-13,-10,63,5,5
9860,-15,-11,8,5,3
9861,-14,-12,0,8,6
9862,-9,-11,-1,10,5
9863,-5,-10,-44,11,5
9864,-4,-9,-65,12,3
9865,-5,-8,-34,11,1
9866,-6,-7,-38,11,2
9867,-6,-6,6,11,4
9868,-8,-6,48,11,2
9869,-10,-7,67,8,4
9870,-9,-7,24,7,6
9871,-14,-8,77,7,5
9872,-14,-10,27,7,3
9873,-9,-11,3,7,5
9874,-10,-11,10,8,3
9875,-11,-10,-14,8,6
9876,-17,-13,-15,8,4
9877,-16,-14,-9,9,6
9878,-14,-15,-67,12,4
9879,-13,-15,-7,13,2
9880,-11,-13,0,12,4
9881,-9,-12,23,12,6
9882,-7,-11,64,12,4
9883,-9,-10,60,10,4
9884,-13,-10,57,8,6
9885,-17,-11,70,7,4
9886,-14,-12,58,7,6
9887,-14,-12,57,7,4
9888,-14,-12,-17,8,6
9889,-10,-11,-25,8,4
9890,-13,-12,-27,9,7
9891,-11,-12,-79,10,5
9892,-8,-12,-38,11,3
9893,-11,-12,-20,13,4
9894,-12,-12,9,13,6
9895,-10,-11,11,13,5
9896,-11,-10,52,12,7
9897,-13,-10,42,10,5
9898,-13,-10,48,9,7
9899,-11,-10,58,9,5
9900,-9,-10,47,7,7
9901,-10,-9,20,6,5
9902,-11,-10,0,7,7
9903,-11,-10,6,8,5
9904,-10,-10,-11,11,7
9905,-10,-10,-16,13,5
9906,-10,-10,-50,13,7
9907,-8,-10,-49,14,4
9908,-9,-10,-33,14,6
9909,-11,-10,-1,16,6
9910,-14,-11,6,14,8
9911,-13,-12,41,13,5
9912,-10,-11,81,11,8
9913,-12,-11,65,10,6
9914,-14,-11,75,10,6
9915,-12,-10,81,9,7
9916,-13,-10,34,9,8
9917,-13,-10,0,9,5
9918,-10,-10,-36,9,8
9919,-10,-10,-27,11,5
9920,-9,-10,2,13,4
9921,-5,-9,19,15,5
9922,-3,-7,0,14,5
9923,-8,-7,-42,14,5
9924,-7,-7,-64,14,4
9925,-5,-7,0,16,6
9926,-5,-6,48,14,4
9927,-11,-7,25,14,6
9928,-13,-9,22,13,8
9929,-11,-9,102,12,7
9930,-10,-9,150,11,5
9931,-8,-8,114,9,5
9932,-9,-7,71,7,5
9933,-6,-7,-7,6,6
9934,-8,-6,-76,6,4
9935,-3,-6,-52,8,7
9936,-7,-6,-23,11,6
9937,-6,-7,-33,14,4
9938,-6,-7,-34,14,3
9939,-5,-7,-17,13,4
9940,-6,-7,-11,12,5
9941,-8,-7,-13,12,7
9942,-5,-7,18,12,5
9943,-5,-6,48,13,4
9944,-7,-6,57,13,5
9945,-8,-7,40,12,7
9946,-4,-6,70,10,6
9947,-7,-5,131,8,8
9948,-5,-4,76,7,7
9949,-8,-4,25,6,6
9950,-11,-5,-41,7,4
9951,-8,-6,-64,8,7
9952,-8,-7,-39,10,4
9953,-5,-7,-30,11,4
9954,0,-7,-24,13,4
9955,-2,-5,-58,15,4
9956,-7,-5,-53,13,5
9957,-9,-7,28,12,3
9958,-12,-8,47,10,3
9959,-8,-8,12,10,5
9960,-10,-8,38,11,3
9961,-8,-8,19,10,5
9962,-7,-7,64,10,3
9963,-5,-6,55,7,5
