index,roll_H,Kalman_roll,gyro_x,Kalman_gyro,torque
10709,-14,-9,74,4,9
10710,-14,-10,147,7,9
10711,-6,-10,38,8,9
10712,-8,-9,21,9,7
10713,-8,-9,-16,8,7
10714,-8,-9,-71,7,7
10715,-14,-10,-33,5,10
10716,-12,-10,-15,6,8
10717,-8,-10,7,7,10
10718,-11,-9,40,8,8
10719,-9,-9,-11,7,9
10720,-7,-8,-1,4,11
10721,-5,-7,38,0,-7
10722,2,-4,55,-12,-21
10723,3,-1,66,-35,-16
10724,0,-1,-42,-54,-10
10725,-1,-2,-65,-62,-11
10726,-2,-3,-52,-60,-14
10727,-3,-4,-80,-53,-18
10728,-3,-4,-32,-48,-20
10729,-6,-5,66,-47,-20
10730,-5,-6,66,-49,-20
10731,-10,-7,39,-52,-24
10732,-8,-9,22,-55,-24
10733,-5,-9,-80,-58,-24
10734,-4,-9,-114,-63,-24
10735,-7,-10,-98,-70,-27
10736,-8,-10,-128,-76,-26
10737,-6,-10,-73,-80,-28
10738,-9,-10,-95,-85,-28
10739,-2,-10,-128,-93,-27
10740,-9,-9,-152,-102,-30
10741,-9,-9,-142,-115,-27
10742,-17,-11,-59,-129,-26
10743,-20,-15,-85,-139,-25
10744,-20,-18,-87,-147,-23
10745,-23,-22,-138,-154,-23
10746,-24,-25,-173,-164,-22
10747,-24,-27,-197,-176,-20
10748,-23,-29,-177,-190,-17
10749,-27,-31,-252,-204,-16
10750,-29,-34,-320,-216,-13
10751,-36,-38,-364,-227,-10
10752,-38,-42,-355,-238,-10
10753,-39,-45,-348,-248,-7
10754,-44,-47,-322,-260,-4
10755,-49,-50,-340,-270,-2
10756,-51,-54,-355,-278,0
10757,-50,-57,-339,-288,4
10758,-58,-59,-360,-297,4
10759,-59,-63,-318,-307,9
10760,-65,-67,-365,-315,12
10761,-68,-72,-324,-318,16
10762,-67,-76,-370,-320,17
10763,-74,-80,-466,-321,21
10764,-86,-85,-467,-320,22
10765,-95,-92,-456,-320,24
10766,-103,-98,-405,-318,27
10767,-109,-105,-323,-314,29
10768,-111,-110,-287,-310,34
10769,-110,-114,-251,-304,32
10770,-118,-119,-291,-293,33
10771,-117,-124,-326,-281,33
10772,-122,-127,-320,-272,37
10773,-134,-132,-292,-264,37
10774,-140,-138,-271,-253,40
10775,-142,-143,-272,-239,40
10776,-139,-146,-328,-225,38
10777,-146,-149,-273,-211,38
10778,-149,-152,-241,-196,41
10779,-154,-155,-132,-182,41
10780,-163,-158,-106,-168,40
10781,-170,-163,-115,-151,39
10782,-168,-167,-165,-137,39
10783,-170,-169,-29,-125,40
10784,-175,-172,-13,-115,42
10785,-176,-175,15,-105,42
10786,-181,-177,-41,-94,40
10787,-176,-178,-92,-86,39
10788,-180,-179,20,-80,41
10789,-180,-180,58,-73,41
10790,-183,-182,55,-66,43
10791,-187,-185,-29,-60,42
10792,-191,-187,25,-56,40
10793,-194,-190,-11,-53,41
10794,-194,-193,60,-50,42
10795,-194,-194,11,-48,44
10796,-195,-195,-41,-48,47
10797,-196,-196,37,-48,46
10798,-197,-197,26,-43,45
10799,-203,-199,24,-39,47
10800,-205,-202,-45,-37,46
10801,-205,-204,11,-38,49
10802,-203,-204,79,-36,48
10803,-200,-204,10,-33,47
10804,-203,-203,-28,-33,45
10805,-207,-205,81,-36,50
10806,-204,-205,50,-36,49
10807,-202,-205,19,-35,48
10808,-202,-204,-17,-33,50
10809,-207,-205,25,-32,48
10810,-207,-205,123,-29,49
10811,-205,-206,12,-26,49
10812,-208,-206,-23,-24,51
10813,-211,-207,56,-28,49
10814,-210,-208,135,-30,53
10815,-213,-210,5,-27,53
10816,-211,-210,-40,-22,51
10817,-215,-211,-9,-20,52
10818,-216,-212,60,-18,50
10819,-214,-213,-45,-13,52
10820,-214,-213,-155,-10,50
10821,-213,-213,-123,-10,50
10822,-212,-213,26,-12,53
10823,-212,-213,-28,-8,51
10824,-213,-214,-123,-4,51
10825,-209,-213,-9,-3,50
10826,-209,-212,-3,0,52
10827,-208,-211,-69,1,52
10828,-212,-211,-42,2,51
10829,-214,-212,63,3,51
10830,-212,-212,27,4,52
10831,-214,-213,24,3,50
10832,-215,-213,73,0,54
10833,-213,-213,83,-3,53
10834,-213,-213,30,-3,54
10835,-213,-214,30,-3,55
10836,-217,-214,73,-5,54
10837,-217,-215,86,-5,53
10838,-217,-216,-79,-2,55
10839,-220,-216,-172,-3,55
10840,-220,-217,-48,-5,53
10841,-218,-218,41,-4,56
10842,-215,-218,-96,0,56
10843,-218,-218,-106,0,55
10844,-216,-217,2,1,54
10845,-214,-216,19,3,53
10846,-217,-217,-90,3,55
10847,-215,-217,84,0,57
10848,-213,-215,164,3,54
10849,-214,-215,76,6,54
10850,-217,-215,-39,8,54
10851,-219,-215,63,6,56
10852,-215,-216,85,4,54
10853,-210,-214,-78,2,57
10854,-214,-213,-113,1,55
10855,-216,-214,14,2,57
10856,-212,-214,-41,6,54
10857,-212,-213,-82,10,55
10858,-212,-212,27,12,53
10859,-210,-211,46,14,52
10860,-211,-211,-33,12,54
10861,-211,-210,40,7,55
10862,-213,-211,156,5,56
10863,-217,-213,26,5,57
10864,-220,-215,-48,5,58
10865,-221,-217,73,5,58
10866,-219,-217,95,10,56
10867,-218,-218,-120,12,56
10868,-222,-219,-148,10,54
10869,-220,-219,41,8,55
10870,-217,-219,53,13,58
10871,-220,-219,-78,19,56
10872,-221,-219,15,17,57
10873,-219,-219,100,14,55
10874,-218,-219,38,12,56
10875,-218,-218,-4,8,58
10876,-219,-218,80,4,60
10877,-216,-218,15,2,59
10878,-218,-218,-67,2,58
10879,-220,-217,-82,5,56
10880,-215,-217,-12,11,58
10881,-212,-216,-42,17,56
10882,-216,-215,44,18,56
10883,-216,-215,38,15,56
10884,-215,-216,7,13,57
10885,-214,-215,11,9,59
10886,-215,-215,139,6,60
10887,-211,-214,66,7,59
10888,-212,-214,-44,9,58
10889,-218,-214,58,6,60
10890,-216,-215,73,7,60
10891,-213,-215,-29,11,57
10892,-215,-214,-114,14,55
10893,-216,-214,58,14,55
10894,-215,-215,44,14,56
10895,-211,-214,-48,14,58
10896,-215,-214,37,11,60
10897,-218,-215,180,7,62
10898,-215,-216,98,6,61
10899,-219,-216,-58,8,58
10900,-216,-216,-30,8,60
10901,-215,-216,16,10,58
10902,-211,-216,-20,14,58
10903,-212,-214,-27,16,56
10904,-213,-213,-17,16,58
10905,-212,-213,5,15,58
10906,-216,-213,61,12,58
10907,-214,-214,97,9,60
10908,-212,-214,26,10,59
10909,-211,-213,-13,9,61
10910,-216,-213,69,7,61
10911,-217,-214,41,7,59
10912,-217,-216,-92,11,57
10913,-218,-216,-59,13,58
10914,-214,-215,63,12,60
10915,-211,-213,-21,14,58
10916,-215,-213,-71,14,56
10917,-211,-213,55,11,61
10918,-211,-211,163,9,60
10919,-211,-211,-4,10,58
10920,-214,-212,-31,8,61
10921,-214,-211,57,8,59
10922,-208,-211,42,12,61
10923,-212,-210,-72,13,58
10924,-213,-210,-32,11,58
10925,-209,-210,38,10,61
10926,-208,-209,30,11,59
10927,-210,-209,69,11,61
10928,-210,-210,86,11,60
10929,-210,-210,39,12,58
10930,-216,-211,-20,13,60
10931,-217,-213,52,16,58
10932,-213,-214,9,21,60
10933,-212,-213,-40,25,56
10934,-211,-212,40,24,57
10935,-213,-213,46,23,59
10936,-217,-214,-16,23,58
10937,-213,-214,31,17,60
10938,-214,-214,110,14,60
10939,-213,-214,0,16,58
10940,-218,-215,-43,16,60
10941,-219,-216,34,17,60
10942,-216,-217,41,19,57
10943,-215,-216,-69,22,55
10944,-218,-216,0,21,56
10945,-218,-216,92,21,58
10946,-217,-217,-14,23,56
10947,-219,-217,-22,22,58
10948,-214,-216,71,18,59
10949,-208,-215,86,16,59
10950,-214,-214,-16,18,57
10951,-212,-212,1,16,59
10952,-205,-210,99,17,59
10953,-206,-208,-20,19,55
10954,-208,-207,-40,17,57
10955,-209,-207,22,14,58
10956,-202,-205,35,13,56
10957,-206,-205,5,12,58
10958,-205,-205,58,11,56
10959,-204,-205,137,14,56
10960,-208,-206,-27,18,55
10961,-210,-206,-13,19,57
10962,-209,-207,64,20,55
10963,-209,-207,-18,25,55
10964,-203,-206,-79,25,53
10965,-204,-205,6,20,55
10966,-203,-204,74,18,55
10967,-205,-205,-17,19,54
10968,-205,-205,46,17,56
10969,-200,-203,152,14,56
10970,-200,-202,46,17,53
10971,-204,-201,-41,17,55
10972,-209,-203,-18,13,53
10973,-202,-203,49,11,56
10974,-200,-202,-22,14,56
10975,-202,-202,-27,14,53
10976,-203,-202,12,11,55
10977,-201,-202,-3,9,57
10978,-202,-202,-38,6,56
10979,-204,-202,70,3,54
10980,-208,-204,88,3,56
10981,-205,-206,-12,4,54
10982,-210,-206,-36,3,56
10983,-208,-206,-10,0,54
10984,-204,-205,-114,2,56
10985,-204,-205,-67,6,54
10986,-205,-204,60,9,52
10987,-202,-204,68,12,54
10988,-197,-202,-49,15,52
10989,-199,-201,19,10,54
10990,-201,-200,161,5,54
10991,-199,-200,34,5,56
10992,-202,-201,-77,7,54
10993,-207,-202,39,6,56
10994,-207,-204,99,7,54
10995,-204,-205,-77,10,56
10996,-204,-204,-132,11,54
10997,-202,-203,16,8,52
10998,-203,-202,41,8,52
10999,-204,-203,-41,9,52
11000,-203,-203,6,8,54
11001,-208,-204,131,8,52
11002,-209,-206,58,10,53
11003,-210,-207,5,11,54
11004,-210,-208,63,11,56
11005,-206,-208,47,12,55
11006,-204,-207,-41,13,53
11007,-207,-207,-55,14,51
11008,-206,-206,8,12,51
11009,-205,-205,-54,10,52
11010,-205,-206,-82,9,54
11011,-208,-206,57,6,54
11012,-207,-206,100,6,54
11013,-204,-206,-11,8,54
11014,-209,-206,19,8,51
11015,-208,-207,137,6,53
11016,-204,-206,106,7,53
11017,-208,-206,-43,7,53
11018,-206,-206,-16,2,56
11019,-202,-204,4,1,55
11020,-204,-204,-26,4,53
11021,-204,-203,-128,4,53
11022,-204,-203,-81,1,53
11023,-206,-204,8,1,56
11024,-205,-205,49,6,55
11025,-208,-206,-14,11,52
11026,-207,-206,98,11,53
11027,-204,-206,76,9,55
11028,-201,-205,0,6,52
11029,-203,-203,34,0,55
11030,-200,-202,95,0,57
11031,-200,-202,1,2,52
11032,-203,-202,-113,4,54
11033,-205,-202,-11,6,52
11034,-201,-202,-3,8,54
11035,-202,-202,-79,10,52
11036,-203,-202,-44,7,54
11037,-203,-203,57,8,51
11038,-205,-204,80,10,51
11039,-205,-204,21,11,54
11040,-205,-204,63,8,51
11041,-203,-204,147,8,52
11042,-204,-205,27,9,54
11043,-211,-205,-27,4,55
11044,-206,-205,-33,-1,57
11045,-204,-206,-15,-2,55
11046,-205,-206,-118,1,54
11047,-204,-205,-9,2,54
11048,-208,-205,84,5,54
11049,-205,-205,-11,11,53
11050,-205,-205,-52,17,52
11051,-208,-205,54,20,49
11052,-206,-206,152,17,51
11053,-204,-206,47,9,55
11054,-208,-206,-43,0,57
11055,-207,-206,30,-2,55
11056,-204,-206,101,0,55
11057,-207,-206,-62,5,53
11058,-207,-206,-70,8,52
11059,-207,-206,-4,10,54
11060,-207,-207,3,12,53
11061,-206,-207,-45,10,53
11062,-204,-205,-12,6,54
11063,-205,-206,-49,5,54
11064,-209,-206,-46,6,52
11065,-207,-207,96,2,56
11066,-206,-207,152,0,55
11067,-210,-208,-32,1,54
11068,-210,-208,-57,3,56
11069,-212,-209,107,6,54
11070,-210,-210,82,10,54
11071,-209,-210,-131,12,55
11072,-211,-210,-62,10,54
11073,-210,-210,64,9,54
11074,-206,-209,-30,12,52
11075,-208,-208,-99,13,53
11076,-208,-208,-9,9,55
11077,-209,-208,82,10,53
11078,-208,-209,59,13,53
11079,-207,-208,24,12,55
11080,-209,-208,59,10,52
11081,-207,-208,53,9,55
11082,-214,-209,-13,9,52
11083,-216,-212,-3,8,56
11084,-210,-212,7,11,54
11085,-212,-212,-41,14,53
11086,-209,-211,-60,14,53
11087,-207,-210,8,13,55
11088,-205,-208,-72,13,53
11089,-200,-206,-21,11,51
11090,-204,-205,133,8,53
11091,-200,-204,83,7,55
11092,-200,-202,-70,8,53
11093,-202,-202,20,5,56
11094,-202,-201,123,5,53
11095,-201,-201,-22,6,53
11096,-200,-201,-124,6,53
11097,-202,-200,18,5,53
11098,-200,-200,105,4,54
11099,-200,-200,-66,7,51
11100,-207,-202,-113,5,52
11101,-203,-202,68,3,54
11102,-204,-202,37,5,52
11103,-210,-205,-47,7,52
11104,-207,-206,65,8,54
11105,-204,-205,163,7,52
11106,-206,-205,-7,7,54
11107,-214,-206,-71,5,52
11108,-213,-208,5,2,57
11109,-210,-209,17,6,53
11110,-205,-208,-55,11,52
11111,-209,-208,-3,13,54
11112,-206,-208,49,12,52
11113,-209,-208,-58,12,54
11114,-209,-208,-17,10,51
11115,-207,-207,99,8,54
11116,-207,-207,39,9,55
11117,-206,-207,-74,6,55
11118,-210,-207,76,0,55
11119,-205,-208,150,0,56
11120,-204,-207,-52,5,52
