index,roll_H,Kalman_roll,gyro_x,Kalman_gyro,torque
1550,-7,-4,121,5,8
1551,-10,-5,100,4,13
1552,-15,-7,148,3,12
1553,-17,-9,185,2,12
1554,-15,-11,196,1,12
1555,-13,-10,168,2,11
1556,-16,-10,110,4,14
1557,-11,-10,99,6,12
1558,-8,-8,62,8,11
1559,-7,-7,47,8,10
1560,-2,-5,4,7,9
1561,-7,-3,11,6,5
1562,-2,-2,21,5,6
1563,-5,-2,44,3,6
1564,-5,-2,72,2,7
1565,-5,-2,81,1,8
1566,-5,-2,78,0,9
1567,-5,-2,105,-1,11
1568,-5,-2,72,-2,13
1569,-6,-2,103,-2,12
1570,-5,-2,53,-2,11
1571,-4,-2,-17,-1,10
1572,-5,-1,-15,-1,12
1573,0,-1,-12,0,6
1574,-2,0,-18,3,9
1575,1,0,-3,5,5
1576,0,0,21,6,5
1577,-1,1,59,8,1
1578,-5,1,62,9,5
1579,-7,0,80,8,7
1580,-7,-1,117,8,6
1581,-6,-2,149,7,8
1582,-6,-2,115,7,7
1583,-4,-2,125,6,7
1584,-1,-1,53,7,6
1585,-3,0,26,7,5
1586,2,2,7,6,8
1587,0,4,-14,6,1
1588,3,4,-6,8,1
1589,3,5,-16,9,4
1590,2,5,2,10,2
1591,3,5,-18,12,2
1592,4,5,-17,10,0
1593,1,4,-30,7,0
1594,6,4,-44,5,1
1595,5,5,-11,2,3
1596,2,4,-5,0,8
1597,4,3,-4,0,8
1598,8,4,-37,-1,7
1599,7,5,-33,0,3
1600,7,5,-41,0,3
1601,4,5,-37,1,4
1602,3,5,-21,1,3
1603,1,4,-78,1,3
1604,0,3,-115,2,1
1605,4,2,-184,4,5
1606,6,3,-155,7,1
1607,2,3,-141,9,-4
1608,4,3,-88,10,0
1609,10,4,-74,12,0
1610,10,6,-90,11,-5
1611,13,7,-67,10,-1
1612,13,8,-59,9,-3
1613,12,8,-38,6,-3
1614,11,8,-1,2,2
1615,11,8,7,0,4
1616,9,8,29,-1,0
1617,8,8,48,-1,3
1618,5,7,42,-1,0
1619,4,5,3,0,0
1620,5,5,0,0,3
1621,5,5,3,0,0
1622,3,5,36,1,3
1623,0,4,45,1,0
1624,2,3,34,0,3
1625,2,2,33,0,2
1626,1,1,5,0,4
1627,0,1,34,-2,4
1628,2,2,31,-4,4
1629,1,2,78,-4,1
1630,0,1,89,-5,4
1631,2,1,88,-6,4
1632,5,3,17,-8,4
1633,1,3,0,-9,4
1634,-1,2,28,-10,3
1635,-1,1,43,-11,7
1636,-2,1,92,-12,4
1637,-1,0,77,-11,5
1638,1,0,71,-13,7
1639,1,1,42,-14,9
1640,0,1,4,-14,8
1641,-3,0,-16,-13,8
1642,-2,0,7,-13,7
1643,-2,0,50,-13,4
1644,-1,0,35,-11,8
1645,-1,0,-3,-10,4
1646,0,1,-96,-8,4
1647,0,1,-144,-8,8
1648,0,0,-163,-8,7
1649,0,0,-162,-7,7
1650,2,0,-126,-4,5
1651,5,1,-90,0,3
1652,5,2,-136,0,-1
1653,4,2,-165,0,0
1654,7,2,-182,0,0
1655,7,2,-120,0,0
1656,2,2,-99,0,3
1657,3,1,-21,1,1
1658,2,0,9,1,1
1659,4,0,19,1,1
1660,6,1,-6,1,1
1661,0,1,-26,0,4
1662,-5,-2,5,0,4
1663,-2,-3,11,0,8
1664,-3,-3,-3,-1,4
1665,-4,-3,-26,-1,3
1666,-6,-3,-52,-1,4
1667,-2,-4,-35,0,7
1668,-2,-4,-39,0,4
1669,-5,-5,-65,0,7
1670,-7,-5,-44,1,7
1671,-8,-7,-45,1,7
1672,-9,-8,-21,2,4
1673,-6,-8,28,2,8
1674,-6,-7,24,3,2
1675,-5,-7,75,4,6
1676,-4,-6,125,5,4
1677,-5,-5,134,7,0
1678,-7,-5,130,6,2
