index,roll_H,Kalman_roll,gyro_x,Kalman_gyro,torque
8256,-34,-29,18,17,10
8257,-35,-31,43,15,14
8258,-36,-32,90,15,12
8259,-33,-32,101,15,15
8260,-36,-33,101,15,13
8261,-32,-32,73,14,14
8262,-29,-31,33,13,14
8263,-28,-30,22,12,15
8264,-30,-29,-4,11,13
8265,-25,-28,-21,10,16
8266,-22,-26,-22,10,16
8267,-26,-25,18,12,16
8268,-25,-25,-53,14,15
8269,-23,-25,11,17,13
8270,-24,-25,-43,19,12
8271,-28,-27,-61,19,13
8272,-28,-28,-56,20,15
8273,-27,-28,-11,21,15
8274,-26,-28,0,22,14
8275,-31,-28,4,24,16
8276,-28,-29,41,25,12
8277,-28,-29,44,26,14
8278,-30,-29,48,26,16
8279,-31,-29,28,25,13
8280,-33,-30,103,24,16
8281,-33,-31,72,24,16
8282,-29,-31,100,23,16
8283,-27,-29,95,23,14
8284,-29,-28,95,24,16
8285,-28,-27,103,24,14
8286,-29,-26,73,22,16
8287,-28,-26,124,20,16
8288,-30,-26,104,20,18
8289,-28,-26,53,19,17
8290,-29,-25,-40,20,17
8291,-27,-25,-47,21,16
8292,-27,-26,-42,23,16
8293,-26,-26,-25,24,14
8294,-29,-26,-16,25,16
8295,-27,-27,-24,24,14
8296,-26,-26,-60,23,16
8297,-28,-26,-109,25,14
8298,-22,-26,-9,27,14
8299,-22,-26,-29,28,14
8300,-23,-25,-48,29,14
8301,-23,-25,-36,30,16
8302,-21,-24,-3,30,14
8303,-21,-23,-25,30,12
8304,-19,-22,0,29,13
8305,-20,-22,15,31,15
8306,-21,-22,33,33,12
8307,-20,-22,39,33,15
8308,-23,-22,44,32,12
8309,-24,-22,50,31,12
8310,-23,-23,67,32,15
8311,-21,-22,54,32,12
8312,-18,-21,71,30,14
8313,-17,-20,61,29,12
8314,-19,-19,60,29,13
8315,-24,-19,136,29,13
8316,-27,-20,126,28,14
8317,-28,-21,144,29,12
8318,-26,-22,109,29,14
8319,-23,-22,96,29,12
8320,-23,-21,85,27,14
8321,-18,-19,90,26,12
8322,-17,-17,126,25,12
8323,-17,-15,85,25,12
8324,-16,-14,-23,23,10
8325,-14,-13,-75,23,11
8326,-12,-13,-50,24,11
8327,-10,-12,-49,24,11
8328,-6,-10,-42,23,11
8329,-3,-8,-30,23,11
8330,-6,-6,-28,22,10
8331,-6,-6,-69,24,9
8332,-3,-5,-59,26,9
8333,-4,-6,-7,27,9
8334,-1,-5,-45,26,7
8335,-2,-5,-28,24,8
8336,1,-2,-9,23,8
8337,-1,-2,2,22,10
8338,-1,-2,2,22,8
8339,-2,-3,46,20,8
8340,-3,-3,76,19,8
8341,-6,-4,44,19,9
8342,-4,-5,44,21,11
8343,-7,-5,142,22,8
8344,-8,-5,135,22,10
8345,-11,-5,114,20,7
8346,-14,-7,90,19,9
8347,-14,-9,110,19,9
8348,-13,-10,61,18,10
8349,-10,-10,44,16,8
8350,-10,-9,44,17,8
8351,-12,-9,53,18,8
8352,-11,-9,-1,19,8
8353,-8,-8,-86,19,8
8354,-3,-7,-70,22,6
8355,-2,-6,-28,25,5
8356,-4,-5,-39,24,5
8357,-2,-5,-46,25,7
8358,-3,-4,-38,25,7
8359,-5,-4,-17,25,6
8360,-5,-4,0,24,7
8361,-5,-4,23,23,5
8362,-6,-5,68,21,7
8363,-5,-5,27,21,4
8364,-7,-5,81,19,7
8365,-7,-5,81,18,7
8366,-8,-5,167,16,6
8367,-3,-5,88,14,6
8368,-4,-4,71,13,5
8369,0,-2,25,13,5
8370,5,1,4,13,3
8371,3,3,2,14,5
8372,5,4,1,13,3
8373,4,4,-6,12,5
8374,2,3,19,13,2
8375,0,1,-20,13,4
8376,-1,0,-18,13,4
8377,-2,0,-45,14,3
8378,-2,-2,-29,16,2
8379,-5,-3,1,17,5
8380,-6,-4,54,16,2
8381,-8,-5,57,14,2
8382,-10,-6,141,13,3
8383,-10,-6,195,12,5
8384,-8,-6,56,10,3
8385,-4,-4,36,7,5
8386,-4,-3,-20,6,6
8387,0,-2,-60,8,3
8388,0,-1,-14,9,3
8389,3,0,-60,10,1
8390,2,0,-28,10,3
8391,-4,0,-11,8,1
8392,-3,-2,-28,9,2
8393,-4,-2,38,9,4
8394,-2,-2,9,8,1
8395,0,-1,51,9,4
8396,0,-1,48,9,1
8397,-2,-1,37,9,3
8398,-1,-1,81,7,1
8399,-1,0,44,6,3
8400,-1,0,76,4,1
8401,-2,0,-13,3,4
8402,-6,-1,-37,2,4
8403,-6,-2,-41,3,2
8404,0,-3,-72,5,4
8405,0,-2,-25,8,2
8406,2,-2,-33,11,0
8407,0,-1,-41,12,2
8408,0,-1,-13,11,0
8409,2,0,14,11,0
8410,-1,0,82,9,2
8411,-4,0,77,7,2
8412,-1,0,57,3,2
8413,-3,0,73,1,3
8414,-4,0,18,2,1
8415,1,0,-34,4,3
8416,0,0,-31,8,0
8417,2,0,-58,9,1
8418,2,0,-26,8,3
8419,0,0,-14,5,0
8420,2,1,-30,6,2
8421,2,1,15,7,0
8422,-1,1,56,5,2
8423,0,0,54,6,0
8424,0,0,61,6,2
8425,1,1,27,6,0
8426,0,1,6,6,2
8427,0,1,-3,6,0
8428,2,1,-1,4,2
8429,5,2,-13,3,0
8430,5,2,-14,4,1
8431,2,2,-33,3,0
8432,2,2,-43,4,1
8433,1,1,-38,4,0
8434,2,0,19,5,1
8435,0,0,14,7,0
8436,-3,0,39,8,1
8437,-4,-1,20,8,0
8438,-5,-2,67,5,1
8439,0,-1,69,4,3
8440,-2,0,21,4,2
8441,-1,0,-14,5,1
8442,0,0,-43,5,0
8443,2,0,-52,5,0
8444,0,0,-53,7,0
8445,0,0,-58,8,0
