index,roll_H,Kalman_roll,gyro_x,Kalman_gyro,torque
5145,-241,-242,-262,-269,83
5146,-246,-246,-330,-261,85
5147,-255,-251,-247,-251,86
5148,-260,-257,-123,-237,83
5149,-260,-262,-134,-220,78
5150,-267,-265,-241,-204,77
5151,-273,-269,-259,-191,81
5152,-275,-274,-83,-180,83
5153,-278,-278,-46,-164,82
5154,-290,-283,-172,-146,79
5155,-284,-286,-192,-134,78
5156,-289,-288,-60,-127,80
5157,-292,-291,-1,-115,77
5158,-290,-293,-159,-104,77
5159,-293,-294,-121,-96,78
5160,-295,-296,-41,-91,80
5161,-296,-297,-33,-83,79
5162,-296,-298,-111,-74,74
5163,-304,-300,-43,-69,75
5164,-304,-302,-14,-65,78
5165,-300,-303,-84,-61,79
5166,-297,-303,-105,-57,79
5167,-301,-303,-53,-56,82
5168,-298,-302,67,-54,81
5169,-296,-301,-99,-49,78
5170,-298,-300,-108,-47,81
5171,-302,-301,39,-49,83
5172,-303,-302,21,-47,80
5173,-299,-301,-124,-41,81
5174,-301,-301,-104,-39,80
5175,-301,-301,73,-39,82
5176,-298,-301,3,-38,82
5177,-300,-302,-87,-35,82
5178,-307,-303,-150,-38,81
5179,-304,-304,-11,-42,88
5180,-302,-305,22,-42,85
5181,-307,-306,-109,-40,83
5182,-312,-308,-146,-41,88
5183,-310,-310,17,-41,91
5184,-308,-310,35,-38,90
5185,-307,-309,-107,-34,81
5186,-307,-309,-90,-31,85
5187,-311,-309,102,-28,82
5188,-314,-311,14,-22,81
5189,-319,-313,-132,-19,82
5190,-318,-314,2,-17,85
5191,-309,-315,89,-16,88
5192,-308,-313,-25,-13,81
5193,-315,-313,-52,-14,82
5194,-310,-313,35,-15,88
5195,-310,-313,8,-15,85
5196,-312,-313,-43,-15,83
5197,-309,-311,23,-21,88
5198,-305,-310,0,-21,90
5199,-310,-310,-7,-15,84
5200,-310,-310,-9,-16,88
5201,-310,-310,19,-15,84
5202,-306,-309,-22,-12,88
5203,-306,-308,-45,-13,85
5204,-309,-308,9,-15,85
5205,-311,-309,87,-13,89
5206,-309,-309,-89,-11,88
5207,-309,-309,-98,-13,90
5208,-307,-308,117,-15,87
5209,-305,-308,52,-12,84
5210,-311,-308,-146,-8,82
5211,-312,-309,0,-8,84
5212,-310,-310,187,-8,87
5213,-309,-310,-56,-1,86
5214,-315,-311,-138,-2,86
5215,-313,-312,38,-7,92
5216,-308,-312,70,-6,91
5217,-312,-311,-124,-2,85
5218,-316,-312,-80,-4,89
5219,-308,-312,74,-5,89
5220,-309,-312,19,-1,85
5221,-313,-311,-74,-1,89
5222,-308,-310,0,-1,88
5223,-306,-309,52,0,85
5224,-310,-309,-14,2,83
5225,-312,-310,-2,3,84
5226,-310,-310,48,4,87
5227,-304,-309,8,6,84
5228,-308,-308,-29,7,87
5229,-315,-309,51,7,84
5230,-310,-310,36,8,84
5231,-307,-310,-28,11,82
5232,-315,-310,79,9,83
5233,-308,-310,89,11,86
5234,-306,-310,-62,12,86
5235,-311,-308,-66,8,85
5236,-306,-307,56,5,88
5237,-303,-307,69,5,88
5238,-310,-306,-79,7,82
5239,-309,-306,-11,7,86
5240,-309,-307,148,8,86
5241,-305,-307,12,12,83
5242,-303,-305,-112,14,83
5243,-305,-304,39,11,83
5244,-299,-303,146,11,86
5245,-296,-301,-50,14,79
5246,-301,-300,-88,13,82
5247,-303,-299,103,9,82
5248,-294,-300,39,13,80
5249,-297,-298,-74,14,81
5250,-296,-296,-49,11,78
5251,-293,-296,102,8,82
5252,-295,-296,38,10,81
5253,-301,-296,-79,13,81
5254,-292,-296,0,12,84
5255,-293,-295,51,10,83
5256,-293,-294,17,12,82
5257,-297,-294,-16,12,81
5258,-294,-295,15,10,83
5259,-291,-294,21,11,80
5260,-286,-292,-26,7,80
5261,-293,-292,25,2,86
5262,-294,-292,69,0,82
5263,-289,-292,-7,0,80
5264,-294,-293,-27,0,84
5265,-295,-293,29,0,80
5266,-287,-292,51,0,84
5267,-286,-291,-40,1,80
5268,-294,-291,-20,0,78
5269,-291,-291,68,-1,82
5270,-290,-292,0,0,81
5271,-294,-292,-94,-1,80
5272,-289,-292,34,-4,81
5273,-290,-291,96,-4,81
5274,-290,-290,-58,0,81
5275,-286,-289,-61,-1,80
5276,-289,-289,20,-4,80
5277,-289,-289,88,-4,80
5278,-285,-289,-66,-3,78
5279,-292,-289,-137,-6,84
5280,-293,-290,17,-11,86
5281,-282,-289,98,-11,83
5282,-287,-288,-73,-6,77
5283,-292,-288,-120,-5,81
5284,-289,-289,117,-8,83
5285,-287,-289,86,-6,79
5286,-292,-289,-88,-2,77
5287,-292,-290,-40,-6,83
5288,-291,-291,101,-10,83
5289,-290,-291,12,-7,85
5290,-292,-291,-107,-7,79
5291,-292,-291,-51,-10,86
5292,-291,-292,63,-11,85
5293,-290,-292,49,-8,82
5294,-293,-292,-90,-7,81
5295,-289,-292,-51,-5,81
5296,-285,-290,87,-6,81
5297,-285,-289,-33,-5,78
5298,-293,-288,-101,-6,81
5299,-288,-289,18,-10,81
5300,-284,-289,44,-9,79
5301,-288,-289,-60,-7,83
5302,-290,-289,-4,-9,79
5303,-286,-289,48,-11,83
5304,-285,-288,-15,-11,79
5305,-289,-288,-17,-11,80
5306,-288,-289,14,-13,83
5307,-286,-288,12,-13,80
5308,-286,-288,-26,-11,78
5309,-288,-288,-32,-12,79
5310,-285,-287,40,-13,82
5311,-282,-286,2,-10,76
5312,-284,-285,-84,-9,77
5313,-287,-285,-8,-13,80
5314,-287,-286,106,-11,80
5315,-287,-287,-28,-9,80
5316,-287,-287,-94,-10,82
5317,-292,-288,18,-11,84
5318,-289,-289,113,-11,84
5319,-287,-289,-71,-8,79
5320,-290,-289,-140,-9,80
5321,-290,-289,40,-12,80
5322,-284,-289,136,-10,81
5323,-287,-288,-42,-4,75
5324,-286,-287,-106,-6,79
5325,-284,-286,63,-11,82
5326,-282,-286,95,-8,78
5327,-288,-285,-78,-4,78
