index,roll_H,Kalman_roll,gyro_x,Kalman_gyro,torque
335,-286,-284,-55,-13,76
336,-290,-285,-127,-14,77
337,-286,-286,80,-18,79
338,-283,-286,33,-14,75
339,-285,-286,-64,-11,75
340,-290,-287,3,-11,71
341,-284,-287,40,-12,77
342,-278,-285,-1,-12,73
343,-278,-283,-80,-15,73
344,-277,-280,1,-19,73
345,-272,-277,-3,-18,73
346,-274,-277,-52,-17,72
347,-277,-277,0,-19,74
348,-277,-276,-16,-19,73
349,-277,-277,-7,-18,73
350,-279,-278,-76,-17,73
351,-280,-278,-12,-20,73
352,-274,-277,87,-20,70
353,-277,-278,-26,-16,68
354,-278,-278,-128,-15,72
355,-279,-278,-28,-16,74
356,-274,-279,106,-15,73
357,-277,-279,-33,-12,72
358,-282,-279,-82,-16,71
359,-285,-281,-76,-17,74
360,-285,-283,68,-17,74
361,-286,-285,17,-16,74
362,-290,-286,-156,-12,71
363,-285,-286,46,-11,69
364,-282,-286,14,-8,71
365,-282,-285,-42,-7,68
366,-282,-283,-43,-9,71
367,-281,-283,36,-12,71
368,-281,-283,-53,-13,74
369,-284,-283,-108,-14,71
370,-285,-283,-2,-16,74
371,-285,-285,78,-16,74
372,-283,-285,57,-15,74
373,-278,-283,-129,-12,71
374,-279,-282,-25,-16,68
375,-281,-281,99,-20,72
376,-288,-283,28,-20,76
377,-292,-286,-83,-18,76
378,-286,-287,-68,-19,72
379,-282,-286,86,-20,73
380,-279,-285,-9,-17,70
381,-281,-283,-123,-14,70
382,-282,-283,-41,-15,68
383,-285,-283,50,-18,74
384,-284,-284,-1,-16,70
385,-281,-284,-67,-16,70
386,-282,-283,-16,-18,71
387,-284,-283,58,-19,72
388,-285,-284,-39,-15,72
389,-285,-285,-58,-15,71
390,-286,-285,47,-19,77
391,-286,-286,87,-20,76
392,-285,-286,-49,-16,69
393,-285,-286,-133,-14,73
394,-286,-285,4,-16,72
395,-283,-285,119,-15,73
396,-277,-284,-41,-12,67
397,-288,-284,-114,-13,67
398,-291,-286,-38,-18,76
399,-286,-287,40,-20,73
400,-283,-287,4,-20,73
401,-289,-287,-107,-21,71
402,-286,-286,-58,-22,75
403,-283,-285,63,-22,75
404,-282,-285,-19,-19,73
405,-282,-284,-65,-19,73
406,-281,-283,-58,-21,69
407,-277,-281,10,-22,73
408,-278,-281,-11,-21,69
409,-282,-280,-117,-22,67
410,-280,-280,28,-25,71
411,-276,-280,37,-26,75
412,-280,-280,-79,-26,71
413,-284,-281,-97,-26,75
414,-282,-282,49,-27,71
415,-284,-283,71,-25,75
416,-285,-285,-39,-21,69
417,-284,-284,-134,-21,70
418,-278,-284,-19,-23,73
419,-280,-283,136,-22,70
420,-284,-283,-17,-19,73
421,-286,-284,-115,-14,70
422,-287,-285,-44,-17,73
423,-285,-285,71,-21,75
424,-284,-285,-3,-21,72
425,-283,-284,-109,-20,69
426,-284,-284,-23,-21,71
427,-285,-284,53,-22,71
428,-284,-284,-19,-18,68
429,-286,-285,-40,-16,72
430,-284,-285,-10,-20,74
431,-285,-284,32,-21,71
432,-282,-284,-17,-21,74
433,-282,-285,-55,-22,73
434,-287,-285,2,-21,75
435,-284,-285,8,-22,72
436,-283,-285,-32,-18,69
437,-287,-286,-77,-17,69
438,-290,-287,-20,-22,76
439,-288,-288,18,-24,76
440,-282,-287,-39,-26,76
441,-283,-286,-149,-28,76
442,-284,-285,-27,-32,74
443,-281,-284,50,-35,77
444,-278,-283,-43,-34,74
445,-285,-283,-108,-33,72
446,-286,-284,-81,-35,78
447,-287,-286,83,-38,78
448,-290,-288,8,-35,78
449,-294,-290,-118,-32,78
450,-295,-292,-69,-29,80
451,-296,-294,53,-29,77
452,-300,-297,57,-26,77
453,-303,-299,-115,-20,76
454,-305,-301,-49,-20,77
455,-303,-303,49,-22,83
456,-304,-303,15,-22,80
457,-306,-305,-73,-18,78
458,-304,-305,-39,-18,81
459,-303,-305,46,-17,81
460,-300,-304,-13,-15,79
461,-298,-303,-48,-14,78
462,-301,-301,6,-13,75
463,-298,-300,28,-13,78
464,-296,-299,-15,-12,78
465,-300,-300,-65,-14,80
466,-299,-299,26,-16,83
467,-299,-299,28,-14,82
468,-296,-299,-76,-12,76
469,-300,-299,-68,-13,80
470,-295,-298,55,-16,79
471,-291,-297,42,-15,78
472,-294,-296,-147,-12,76
473,-296,-295,-38,-12,73
474,-293,-295,107,-15,83
475,-292,-295,-24,-14,79
476,-298,-295,-136,-13,78
477,-299,-295,-25,-15,81
478,-295,-297,67,-17,81
479,-295,-298,6,-15,84
480,-300,-297,-97,-12,75
481,-297,-297,-11,-15,79
482,-295,-298,54,-17,80
483,-297,-297,-91,-14,78
484,-295,-297,-89,-14,82
485,-296,-296,24,-16,84
486,-292,-297,23,-15,83
487,-293,-295,-78,-13,80
488,-294,-295,-41,-15,77
489,-298,-296,36,-15,80
490,-295,-296,-27,-14,83
491,-299,-296,-61,-15,81
492,-299,-297,40,-15,81
493,-293,-297,-32,-11,109
494,-298,-297,-45,-6,142
495,-295,-296,21,5,173
496,-291,-295,82,26,149
497,-288,-292,-57,54,134
498,-292,-290,65,72,125
499,-290,-289,297,94,122
500,-294,-290,145,123,114
501,-297,-289,161,149,110
502,-293,-289,431,179,105
503,-289,-287,278,211,99
504,-290,-285,244,238,96
505,-284,-282,407,262,91
506,-276,-277,341,289,86
507,-275,-271,369,314,79
508,-267,-266,478,341,69
509,-263,-261,450,373,59
510,-258,-256,532,402,54
511,-255,-251,608,436,45
512,-252,-246,519,471,30
513,-245,-240,607,504,24
514,-235,-232,705,540,8
515,-228,-224,687,574,1
516,-218,-215,724,603,-9
517,-212,-206,784,628,-21
518,-204,-196,775,649,-29
519,-188,-186,697,665,-31
520,-177,-176,697,675,-38
521,-167,-165,691,674,-37
522,-159,-155,724,665,-37
523,-150,-144,640,647,-37
524,-137,-135,620,621,-26
525,-129,-126,531,587,-19
526,-123,-118,439,547,-17
527,-112,-110,298,501,-4
528,-101,-103,187,447,6
529,-94,-96,137,389,17
530,-82,-89,118,328,29
531,-77,-81,94,266,40
532,-69,-73,7,208,47
533,-69,-69,23,154,58
534,-71,-67,67,111,62
535,-68,-65,75,80,63
536,-67,-64,67,60,58
537,-61,-63,44,55,47
538,-65,-62,16,57,43
539,-60,-61,28,62,32
540,-60,-60,106,73,29
541,-62,-60,106,87,17
542,-62,-59,218,102,12
543,-64,-59,259,120,9
544,-59,-58,252,138,1
545,-55,-56,251,156,-1
546,-47,-52,197,172,-9
547,-44,-47,186,185,-13
548,-38,-43,178,196,-14
549,-36,-38,147,204,-17
550,-29,-33,119,209,-21
551,-27,-28,160,209,-19
552,-26,-24,232,203,-16
553,-27,-21,271,193,-13
554,-30,-20,273,181,-9
555,-27,-20,253,165,-4
556,-20,-19,226,149,0
557,-16,-16,193,131,1
558,-16,-14,152,112,7
559,-6,-10,142,93,6
560,-8,-7,143,75,11
561,-7,-6,164,61,12
562,-2,-4,138,49,9
563,-1,-2,117,38,12
564,0,-2,83,29,8
565,-2,-1,49,23,12
566,-1,-2,4,17,9
567,-3,-3,-41,14,13
568,-2,-3,-64,12,12
569,-2,-2,-32,11,8
570,2,-1,-57,12,3
571,0,0,-38,13,1
572,0,1,-93,14,5
573,5,3,-90,15,5
574,0,4,-81,16,4
575,0,4,-81,19,2
576,4,5,-75,22,1
577,10,8,-71,25,-5
578,9,9,-41,26,-1
579,12,12,1,28,-3
580,13,12,25,29,-7
581,11,13,16,30,-4
582,7,11,33,29,-2
583,9,10,10,27,-2
584,5,8,32,25,0
585,11,9,30,22,-2
586,11,9,24,19,-2
587,6,8,12,16,3
588,8,6,-10,13,0
589,11,7,-14,11,-3
590,13,8,5,12,-2
591,10,8,-9,12,-5
592,9,7,13,12,-4
593,13,7,0,12,-3
594,15,9,13,12,-7
595,14,10,-10,13,-9
596,13,10,20,13,-8
597,16,10,-18,12,-7
598,16,11,-27,13,-9
599,20,13,-68,13,-6
600,21,14,-94,12,-5
601,22,16,-115,10,-10
602,21,16,-185,7,-9
603,22,16,-169,4,-3
604,21,16,-174,4,-8
605,24,17,-144,4,-10
606,23,18,-132,4,-6
607,22,19,-130,5,-11
608,25,19,-123,4,-7
609,20,19,-128,1,-7
610,26,18,-141,-3,-5
611,25,19,-180,-8,-4
612,25,19,-211,-11,-3
613,28,20,-222,-13,-4
614,27,20,-279,-14,-3
615,30,21,-298,-17,-5
616,27,22,-295,-18,-4
617,29,23,-289,-20,-5
618,28,23,-285,-21,-1
619,27,23,-275,-22,-3
620,27,23,-218,-21,-2
621,32,24,-215,-22,-5
622,31,25,-229,-23,-4
623,31,25,-226,-25,-2
624,30,25,-267,-28,-1
625,27,24,-267,-29,0
626,24,23,-268,-28,-2
627,20,22,-285,-26,-1
628,19,20,-275,-24,-3
629,18,19,-285,-23,-2
630,21,18,-259,-22,-1
631,20,18,-238,-25,0
632,21,18,-226,-28,0
633,15,18,-200,-31,1
634,13,16,-175,-33,3
635,12,15,-138,-34,4
636,4,12,-140,-33,5
637,9,11,-137,-31,3
638,6,10,-161,-30,4
639,6,9,-149,-28,5
640,3,7,-142,-28,3
641,1,6,-169,-29,4
642,3,6,-172,-29,8
643,4,7,-161,-29,7
644,7,7,-153,-28,6
645,7,8,-130,-28,5
646,8,9,-132,-27,5
647,5,9,-113,-27,4
648,7,9,-78,-27,4
649,7,10,-47,-26,5
650,5,9,-49,-25,5
651,2,9,-15,-23,4
652,3,8,7,-20,4
653,6,8,28,-16,3
654,8,9,51,-14,2
655,4,8,35,-15,5
656,8,8,28,-14,4
657,13,10,35,-12,0
658,11,11,63,-10,-2
659,8,10,58,-9,0
660,9,9,38,-9,0
661,11,9,33,-9,-2
662,10,9,-6,-10,3
663,10,9,-4,-10,0
664,15,9,16,-9,-1
665,10,9,-24,-8,1
666,8,7,-31,-5,0
667,8,6,-55,-4,-2
668,11,6,-123,-3,-2
669,12,6,-82,-4,1
670,14,8,-93,-3,-4
671,15,9,-105,-3,-4
672,12,9,-113,-2,-6
673,15,8,-105,-1,-5
674,11,8,-140,-2,-1
675,12,7,-143,-2,0
676,14,8,-146,-2,-5
677,16,9,-156,-2,-1
678,15,9,-114,0,-6
679,13,9,-144,0,-7
680,15,9,-151,2,-4
681,18,10,-198,1,-8
682,21,11,-167,-1,-7
683,20,13,-177,-1,-6
684,15,12,-220,0,-5
685,17,12,-203,0,-7
686,18,12,-238,0,-9
687,17,12,-255,0,-7
688,21,13,-252,-2,-3
689,20,14,-240,-3,-5
690,21,15,-243,-5,-4
691,21,16,-248,-8,-3
692,18,15,-240,-9,-2
693,21,15,-213,-8,-4
694,16,15,-223,-6,-6
695,16,14,-178,-5,-2
696,19,15,-175,-5,-7
697,18,16,-156,-7,-6
