index,roll_H,Kalman_roll,gyro_x,Kalman_gyro,torque
11377,-78,-76,346,332,11
11378,-73,-71,311,332,8
11379,-68,-65,418,331,5
11380,-61,-60,386,329,2
11381,-52,-54,299,326,1
11382,-43,-47,208,317,-3
11383,-33,-39,260,304,-5
11384,-36,-34,289,289,-5
11385,-31,-30,210,275,-7
11386,-26,-26,164,259,-4
11387,-23,-23,115,239,-4
11388,-16,-19,101,215,-5
11389,-12,-14,112,190,-4
11390,-4,-9,95,166,-5
11391,-4,-6,36,144,0
11392,-2,-4,-55,121,0
11393,-5,-3,-61,100,0
11394,-4,-2,-74,80,2
11395,-3,-1,-43,61,2
11396,-2,0,40,48,3
11397,-5,-1,20,39,3
11398,-8,-3,8,30,5
11399,-5,-4,16,25,3
11400,-2,-3,34,20,3
11401,-3,-2,55,16,5
11402,-5,-1,83,12,4
11403,-2,-1,64,10,2
11404,-2,-1,23,9,5
11405,-4,-2,-16,10,1
11406,-1,-3,-88,10,3
11407,1,-2,-83,10,3
11408,0,-1,-26,9,0
11409,-3,0,16,5,3
11410,-2,0,28,1,3
11411,0,0,38,-2,4
11412,2,0,37,-2,5
11413,-1,0,37,-2,3
11414,1,0,-47,-3,5
11415,0,-1,-15,-4,3
11416,-1,-1,-16,-5,5
11417,-3,-1,-9,-6,3
11418,-2,-2,-16,-5,5
11419,-6,-2,-21,-3,3
11420,-3,-3,-17,-2,6
11421,-4,-3,-17,0,2
11422,-7,-4,27,3,4
11423,-6,-4,38,5,1
11424,-4,-3,49,3,3
11425,0,-2,96,4,1
11426,3,-1,40,4,3
11427,0,-1,-36,5,1
11428,3,-1,-74,5,2
11429,1,0,-56,5,4
11430,4,1,-31,4,2
11431,2,2,-8,3,2
11432,-3,2,73,3,2
11433,-1,1,75,4,3
11434,-1,0,54,6,2
11435,3,0,-28,8,2
11436,3,0,-46,9,1
11437,3,0,-13,7,0
11438,3,0,-112,4,2
11439,-4,0,-57,0,2
11440,-9,-1,32,-1,3
11441,-3,-2,64,-3,4
11442,-3,-2,-5,-2,5
11443,1,-1,18,0,2
11444,6,0,0,1,4
11445,8,1,-59,1,1
11446,8,3,-38,0,3
11447,6,4,0,-3,1
11448,8,5,-38,-4,3
11449,5,6,-44,-6,1
11450,-1,4,-5,-7,3
11451,0,3,-17,-7,5
11452,1,1,-22,-8,3
11453,0,1,17,-6,5
11454,0,0,18,-3,5
11455,0,0,6,0,4
11456,-2,-1,40,0,2
11457,-3,-2,9,0,4
11458,-4,-3,-62,0,5
11459,-11,-6,-76,1,3
11460,-10,-8,-77,1,6
11461,-10,-8,-12,0,4
11462,-10,-8,-7,0,4
11463,-14,-9,103,0,4
11464,-10,-10,85,0,5
11465,-10,-10,17,0,5
11466,-8,-10,-32,1,6
11467,-6,-11,-71,2,5
11468,-2,-9,-98,2,4
11469,0,-6,-127,-2,6
11470,1,-1,-67,-7,4
11471,2,1,21,-11,6
11472,-3,0,27,-12,8
11473,-8,-2,25,-11,7
11474,-10,-5,7,-8,5
11475,-4,-6,18,-4,8
11476,-3,-6,-3,0,4
11477,-7,-6,-23,0,6
11478,-4,-6,4,0,5
11479,-1,-4,-44,1,5
11480,-5,-3,-39,1,4
11481,-8,-5,-43,2,6
11482,-9,-6,-21,4,4
11483,-11,-8,27,4,6
11484,-9,-8,65,4,6
11485,-9,-7,80,4,7
11486,-8,-7,26,6,5
11487,-7,-7,15,9,3
11488,-7,-7,-33,13,5
11489,-6,-8,-113,10,6
11490,-5,-7,-80,4,4
11491,-4,-6,-28,0,7
11492,-10,-7,14,-3,8
11493,-8,-7,2,-2,9
11494,-6,-8,63,0,5
11495,-6,-7,51,4,7
11496,-7,-8,7,8,5
11497,-8,-8,-17,9,3
11498,-12,-9,-20,6,4
11499,-10,-9,35,5,5
11500,-9,-9,-40,7,7
11501,-9,-9,-93,9,5
11502,-11,-10,-58,10,5
11503,-10,-10,-8,8,7
11504,-15,-11,0,7,5
11505,-17,-12,71,6,7
11506,-10,-12,106,7,5
11507,-9,-11,5,9,7
11508,-10,-11,-34,11,5
11509,-5,-10,-70,10,5
11510,-7,-9,-59,9,5
11511,-9,-9,11,8,8
11512,-8,-9,21,7,6
11513,-8,-8,54,8,6
11514,-8,-8,58,9,6
11515,-9,-8,10,7,7
11516,-5,-7,6,6,5
11517,-4,-7,22,5,7
11518,-4,-6,-13,5,5
11519,-6,-6,40,8,7
11520,-9,-6,-13,8,5
11521,-6,-7,-50,8,7
11522,-6,-7,-5,8,5
11523,-2,-5,-20,5,7
11524,-5,-4,2,4,5
11525,-6,-5,38,4,7
11526,-10,-5,105,5,5
11527,-4,-6,64,6,7
11528,-5,-7,-26,6,5
11529,-7,-7,-36,6,7
11530,-8,-8,11,7,5
11531,-8,-8,-62,7,7
11532,-10,-8,-53,6,5
11533,-10,-8,74,5,7
11534,-2,-6,49,5,5
11535,-8,-5,-11,5,8
11536,-6,-6,-8,5,5
11537,-3,-5,60,5,7
11538,-4,-4,40,5,5
11539,-2,-4,14,7,7
11540,-2,-3,22,8,5
11541,-3,-3,-30,10,5
11542,-6,-4,-39,10,4
11543,-5,-5,-42,7,5
11544,-7,-5,-6,5,8
11545,-6,-5,33,2,7
11546,-6,-5,91,1,8
11547,-5,-4,86,2,9
11548,-3,-4,57,5,8
11549,-1,-4,18,9,4
11550,0,-2,-40,9,5
11551,1,-1,-1,8,5
11552,1,0,-25,6,7
11553,1,0,-16,4,5
11554,-2,0,18,4,7
11555,0,0,8,4,5
11556,0,0,-29,3,7
11557,1,0,42,4,5
11558,-4,0,68,6,6
11559,-7,-2,46,7,6
11560,-8,-4,77,6,7
11561,-7,-6,48,7,7
11562,-3,-6,-33,9,5
11563,-6,-6,-96,11,4
11564,-6,-7,-92,9,5
11565,-14,-8,-8,8,7
11566,-15,-9,57,7,7
11567,-15,-10,99,7,7
11568,-15,-11,70,10,9
11569,-13,-12,103,11,8
11570,-10,-11,68,12,6
11571,-9,-12,-48,13,8
11572,-7,-10,11,12,6
11573,-9,-9,4,12,8
11574,-12,-10,-42,12,6
11575,-13,-10,-24,10,8
11576,-16,-11,-13,10,6
11577,-16,-13,-3,9,8
11578,-17,-14,21,7,10
11579,-19,-15,25,6,10
11580,-18,-15,81,6,9
11581,-19,-17,87,8,9
11582,-17,-18,65,8,10
11583,-15,-17,17,10,8
11584,-8,-15,-29,13,7
11585,-8,-13,-109,12,7
11586,-9,-11,-31,9,7
11587,-6,-9,-4,7,9
11588,-9,-8,18,4,9
11589,-6,-7,56,0,7
11590,-6,-6,63,0,9
11591,-9,-6,26,2,7
11592,-8,-7,20,3,9
11593,-9,-7,14,4,7
11594,-10,-8,26,6,9
11595,-8,-8,54,8,7
11596,-9,-8,3,9,9
11597,-11,-9,-47,11,7
11598,-12,-11,-27,11,9
11599,-12,-11,-27,9,7
11600,-13,-11,-14,7,9
11601,-15,-12,7,8,7
11602,-17,-12,89,7,9
11603,-14,-12,86,6,9
11604,-16,-14,9,9,7
11605,-12,-15,-29,10,7
11606,-17,-16,-58,13,10
11607,-20,-18,-12,12,8
11608,-22,-19,-24,11,12
11609,-26,-21,-9,9,10
11610,-17,-21,26,8,11
11611,-21,-20,21,8,9
11612,-19,-20,15,8,12
11613,-14,-19,-23,9,10
11614,-12,-17,35,9,9
11615,-13,-15,69,10,10
11616,-6,-12,71,7,12
11617,-6,-9,33,6,11
11618,-2,-7,6,8,8
11619,-1,-5,-50,9,9
11620,2,-2,-72,9,7
11621,-1,-1,-23,7,8
11622,-1,0,-21,5,10
11623,-2,0,50,3,8
11624,0,0,79,4,10
11625,-7,-2,42,5,8
11626,-4,-3,32,6,10
11627,-2,-3,0,8,8
11628,-5,-4,-18,7,10
11629,-11,-5,18,5,8
11630,-14,-7,53,7,10
11631,-13,-9,-18,9,8
11632,-15,-12,-25,11,11
11633,-13,-12,-37,12,8
11634,-14,-12,-21,11,11
11635,-18,-14,75,10,9
11636,-18,-15,37,9,11
11637,-20,-16,105,8,13
11638,-16,-15,69,7,12
11639,-17,-16,47,10,10
11640,-12,-16,-4,12,10
11641,-13,-16,-21,12,10
11642,-14,-15,-28,11,9
11643,-12,-14,11,12,11
11644,-11,-12,-21,13,9
11645,-5,-10,-63,12,8
11646,-8,-9,-53,9,10
11647,-10,-9,-69,4,12
11648,-10,-9,12,1,10
11649,-11,-9,42,2,12
11650,-9,-8,101,5,9
11651,-8,-7,64,10,11
11652,-6,-7,41,12,9
11653,-3,-7,-7,12,11
11654,-2,-6,-14,10,8
11655,-4,-5,-23,9,10
11656,-4,-5,-3,9,9
11657,-2,-5,-42,8,11
11658,0,-4,-77,8,11
11659,0,-3,-66,10,9
11660,-2,-2,-79,8,8
11661,-5,-2,34,8,10
11662,-5,-2,32,5,12
11663,-4,-3,84,3,10
11664,0,-2,102,4,10
11665,-1,-2,51,7,10
11666,-4,-3,6,9,7
11667,-3,-3,35,9,9
11668,-7,-5,3,8,10
11669,-6,-5,8,9,9
11670,0,-4,-25,9,9
11671,-1,-3,-79,10,9
11672,-4,-4,-73,10,9
11673,-2,-4,-23,9,10
11674,-6,-4,39,6,8
11675,-9,-4,87,6,9
11676,-12,-5,113,6,10
11677,-15,-8,59,7,11
11678,-11,-10,57,7,9
11679,-12,-11,-10,8,11
11680,-10,-12,26,10,9
11681,-10,-12,0,12,7
11682,-12,-12,-10,12,7
11683,-10,-11,-48,11,9
11684,-11,-11,-41,10,10
11685,-11,-11,-45,8,10
11686,-9,-11,-13,6,12
11687,-12,-10,15,6,12
11688,-9,-9,99,7,11
11689,-11,-9,133,8,11
11690,-9,-9,89,10,9
11691,-9,-9,27,9,11
11692,-9,-9,-4,6,13
11693,-6,-9,6,7,9
11694,-9,-9,14,9,11
11695,-9,-9,23,11,9
11696,-9,-10,-34,12,11
11697,-7,-9,-62,11,9
11698,-6,-8,-62,9,11
11699,-4,-7,-37,8,9
11700,-9,-7,23,5,11
11701,-5,-6,40,2,12
11702,-6,-5,92,0,10
11703,-10,-6,76,3,9
11704,-10,-8,31,7,11
11705,-10,-10,1,7,9
11706,-4,-8,15,9,11
11707,-7,-7,-5,10,9
11708,-9,-7,52,11,11
11709,-7,-7,-40,12,9
11710,-1,-6,-61,11,11
